date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v1_total_cost_yuan,savings_vs_v1_yuan
2025-11-12,1,81488.43638016877,246.22440650179425,81734.66078667056,51054.387575731664,1214.7324166157414,52269.119992347405,23242.91353227304,18826.759961141164,6362.519465538699,19,1,17.18163616265292,2,1601.6046742155918,8700.000000000004,8700.000000000002,55120.66585335772,2851.545861010316
2025-11-13,1,79428.11437988341,671.9896553409264,80100.10403522433,50180.24697855431,2545.2575029977706,52725.504481552074,21540.591914185134,18797.87945048996,4961.520254862488,34,1,265.4100953114115,8,2189.00021292933,8700.000000000002,7200.0,58663.02623512798,5937.5217535759075
2025-11-14,1,37204.037760612206,108.79513551031175,37312.83289612252,19802.544040861085,360.679899247051,20163.223940108135,18890.01432271906,15300.91160140244,6125.274874805899,11,1,10.467328451112053,1,1838.3756934211278,7200.0,7199.999999999999,27253.03447446087,7089.810534352735
2025-11-15,1,38740.88637215637,227.80580322034865,38968.69217537672,20386.81913208094,893.2467882075204,21280.065920288456,20375.020222151667,15153.766379942848,5535.551416501232,19,1,55.19228766003073,5,1024.8091841652092,7199.999999999999,8700.0,26014.35904383876,4734.293123550302
2025-11-16,1,82984.61399497036,805.7753956535623,83790.38939062392,52208.136346567495,3049.0993554418014,55257.2357020093,23654.9648180319,19160.52150260584,4861.401691864536,36,1,250.43369525877426,10,1303.8239116772872,8700.0,8700.0,60622.99094196129,5365.755239951992
2025-11-17,1,83794.03910216842,243.22444695730618,84037.26354912572,52770.26397693381,844.1286368139873,53614.3926137478,23840.606874558587,19310.891568392457,6811.793909626267,18,1,9.59101117910268,3,2141.850880300977,8700.0,8700.0,54501.46574519047,887.0731314426739
2025-11-18,1,83318.03088442983,541.5566911661278,83859.58757559596,52507.375643520674,1579.6852838601546,54087.06092738083,23777.634343352056,19259.883818115166,4451.285217025733,31,1,340.0008826856897,15,1888.0353775609576,8700.0,8700.000000000002,59142.21762880127,5055.156701420441
2025-11-19,1,83882.928668013,449.05632237136405,84331.98499038437,52841.44492155298,1622.762297843828,54464.20721939681,24053.231613045253,19483.117606566655,4393.559383905772,28,1,33.03638554979079,5,1140.3442829075257,8700.000000000002,8700.000000000002,60280.47166296045,5816.264443563639
2025-11-20,1,83561.93617359479,336.1527187364896,83898.08889233127,52867.76786264723,1264.4931135025893,54132.260976149824,23341.762722289175,19581.827805054232,5345.077941763008,27,1,74.41833809711767,6,2006.3082015622326,8700.000000000002,7950.0,58030.7852825542,3898.5243064043752
2025-11-21,1,38284.22786961936,307.8783297031558,38592.106199322516,20406.6805220026,848.1239749776331,21254.804496980232,19056.465130242002,15435.736755496022,6106.993757909871,28,1,44.647661212001594,4,1522.4393779566822,7950.0,7950.0,24149.380697527075,2894.5762005468423
2025-11-22,1,39287.31826162536,219.1915026789237,39506.50976430428,20745.547089113126,684.0565264706157,21429.603615583743,19799.13171264993,15362.296687246442,4849.845255567461,28,1,58.82102308574417,6,771.0640498364456,7950.0,8700.0,24654.50727727066,3224.903661686916
2025-11-23,1,85132.51570692663,671.2648409856557,85803.78054791229,53692.46287040615,2909.7341346560306,56602.197005062175,24331.251481175117,19708.31369975185,5948.74648315568,32,1,54.225998344706255,5,1535.8525042129613,8700.0,8700.0,60058.545268096845,3456.34826303467
2025-11-24,1,85239.77604077384,288.0568308395833,85527.83287161343,53711.711041061346,1050.9535620965128,54762.664603157864,24554.55616611928,19889.190494556613,6700.523500050757,24,1,104.86582469403811,5,2560.205208545298,8700.0,8700.000000000002,55869.99925243639,1107.3346492785276
2025-11-25,1,84946.8836506699,431.0697822843242,85377.95343295422,53533.918771543205,1566.8344684585393,55100.753240001744,24425.27481966206,19784.472603926268,4568.490750551768,32,1,98.84206489481667,7,1563.624828864702,8700.000000000002,8700.0,58694.18604198786,3593.432801986113
2025-11-26,1,85281.83798688877,317.6879576560813,85599.52594454485,53767.189874642376,1132.00503324151,54899.19490788388,24598.449866956642,19924.744392234883,4168.153586489765,19,1,89.70057403699684,6,1267.9818021168212,8700.0,8700.0,60380.478925837786,5481.284017953905
2025-11-27,1,85078.02583399774,276.58837471189963,85354.61420870964,53745.61642508097,1111.4057893189124,54857.022214399876,24281.381904568123,19937.919342700166,5230.2589135083535,16,1,104.11193661666084,3,1949.6510343926816,8700.0,8400.000000000013,57279.01340319329,2421.991188793414
2025-11-28,1,39138.97524344156,290.5675559415713,39429.542799383125,20727.18658477403,1328.2176080789802,22055.40419285301,19344.54393743325,15669.080589320964,4832.8409012708435,22,1,21.35106547948044,2,831.2780396518332,8400.000000000013,8399.999999999982,25993.61617739263,3938.211984539619
2025-11-29,1,40081.98251034948,2137.630565547158,42219.61307589664,21128.771643273212,6804.072508443478,27932.84415171669,19872.270560552515,15826.539154047525,3244.4315693916496,44,1,1844.93850386235,29,1076.216464562067,8399.999999999982,8700.0,36506.81228867508,8573.968136958389
2025-11-30,1,86876.96746070997,935.3819566418528,87812.34941735183,54897.86314723702,3570.513973752894,58468.37712098991,24665.758909675063,19979.264716836802,2881.0271078468963,45,1,364.18597022164556,13,699.0308418400916,8700.0,8700.000000000002,67439.72566501147,8971.348544021559
2025-12-01,1,87770.90581809824,4840.6835027043035,92611.58932080254,55408.003434823375,18136.565534985475,73544.56896980885,24833.333333333332,20115.0,1594.3282541358833,86,1,332.70482368826725,10,215.2528989857684,8700.000000000002,8700.000000000002,86932.93636433325,13388.367394524394
2025-12-02,1,88999.96128753031,5147.263015676872,94147.22430320719,56360.98854862266,19973.979025279306,76334.96757390197,24833.33333333333,20115.0,791.0810198738565,106,1,672.7451232464766,21,252.44322737860273,8700.000000000002,8700.0,93666.87043095744,17331.902857055466
2025-12-03,1,90762.61247668187,2944.497041104093,93707.10951778597,57744.44826769489,9537.206536806418,67281.6548045013,25017.092899796757,20263.845248835372,1791.113300157918,83,1,775.9990834790298,16,790.8346482366098,8700.0,8700.0,83697.70371289887,16416.04890839757
2025-12-04,1,92612.04616129499,2087.8246094307515,94699.87077072574,59086.73231306602,8064.764113465116,67151.49642653114,25110.849442612078,20339.788048515784,3157.600626629445,71,1,109.30777256311875,8,578.7769918175325,8700.0,8700.0,83371.09505199941,16219.598625468265
2025-12-05,1,48430.67517705415,969.1326988513515,49399.807875905506,25286.634409128346,3590.182045223294,28876.81645435164,21427.955721611703,17356.64413450548,4016.8686054659456,49,1,247.8069136719106,11,859.2688568439472,8700.0,8700.000000000002,49659.82591401031,20783.00945965867
2025-12-06,1,49592.10870803378,1639.2561831321777,51231.36489116596,25893.449542973205,5153.71485350393,31047.164396477136,21467.573931244544,17388.734884308087,3487.8950275628367,51,1,900.9363920327853,16,1030.9620241121934,8700.000000000002,8700.000000000002,53929.59917108517,22882.43477460803
2025-12-07,1,96124.49342732513,555.6661032767473,96680.15953060187,61663.78008605477,2087.742037903362,63751.52212395814,25321.660418674554,20510.54493912639,4216.362801053712,42,1,64.18337212039188,6,1488.852995323634,8700.000000000002,8700.000000000004,80517.88472195285,16766.362597994717
2025-12-08,1,99196.24694173095,200.3800772413669,99396.62701897231,63765.246583708904,864.2972293542005,64629.5438130631,25467.423197026754,20628.612789591676,6710.605494870565,13,1,41.06874680879088,4,2096.472554504353,8700.000000000004,8700.0,73430.09606682537,8800.552253762267
2025-12-09,1,99642.46045366427,219.35804489970434,99861.81849856398,64069.47963197115,1058.579450815868,65128.05908278702,25622.259556368575,20754.030240658547,7605.134916187278,20,1,20.39415052168482,3,1658.1939871693648,8700.0,8700.000000000002,73859.7606576577,8731.701574870676
2025-12-10,1,99326.22440391028,162.01194469667172,99488.23634860695,63802.957156802666,566.1025974725579,64369.05975427522,25666.666666666664,20790.0,6223.951215273626,25,1,71.08345222867717,9,2320.6795531037924,8700.000000000002,8700.000000000002,74687.99526087727,10318.93550660205
2025-12-11,1,99776.96473516816,140.940007224635,99917.9047423928,64308.00396526433,476.82346294916493,64784.827428213495,25666.666666666664,20790.0,9079.983375726133,9,1,76.89067746414003,4,2478.1784429361005,8700.000000000002,8700.0,68275.48357428054,3490.656146067049
2025-12-12,1,53630.78096376843,410.1092244524639,54040.890188220896,28326.87145331458,1298.18859917279,29625.06005248737,21636.770442488374,17525.784058415582,6215.490320814771,25,1,273.83940106404884,12,2006.1044798883313,8700.0,8700.0,44813.66174045359,15188.601687966217
2025-12-13,1,54527.23507804974,130.7498558550928,54657.98493390484,28759.389215039795,639.5236458356055,29398.9128608754,21637.691530934524,17526.530140056962,6748.290159693943,10,1,4.7484151476692205,1,1868.110358772771,8700.0,8700.0,44857.9622076331,15459.0493467577
2025-12-14,1,100580.8465723723,171.12860449307317,100751.97517686538,64756.0825851662,742.1591435859424,65498.241728752146,25666.666666666668,20790.0,7096.586710198709,8,1,69.09521295095249,1,1774.1830612326808,8700.0,8700.0,74451.68790578152,8953.446177029378
2025-12-15,1,102549.8142599421,120.3160060289888,102670.1302659711,66044.19223065522,386.32754204007995,66430.51977269529,25666.666666666668,20790.000000000004,8323.905632637752,5,1,81.42419294174033,3,2009.5908877098493,8700.0,8700.0,71177.46950221223,4746.949729516942
2025-12-16,1,102538.4540773833,36.80423923542503,102575.25831661873,66113.89656070125,79.28634480339328,66193.18290550465,25666.666666666668,20790.0,8280.500316618725,5,1,16.72594465719112,3,1974.0579724211834,8700.0,8700.000000000002,71035.99507515112,4842.812169646466
2025-12-17,1,101811.9562238593,131.1759431109358,101943.13216697024,65346.11923693327,686.727114387709,66032.84635132099,25582.70121741861,20721.987986109078,8890.57186899404,9,1,6.729950868535408,1,2278.771095364992,8700.000000000002,8700.000000000002,66383.6137561793,350.76740485831397
2025-12-18,1,100936.00123989696,113.39247129227613,101049.39371118923,65018.97417741476,281.5321774426686,65300.50635485743,25455.821232660102,20619.215198454684,8846.520710317143,10,1,13.688652605606194,2,1695.7230253040807,8700.000000000002,8700.0,67868.71403907101,2568.2076842135793
2025-12-19,1,54317.37502497841,214.50858495290697,54531.88360993132,28640.560016146614,967.7930988920151,29608.35311503863,21501.63097211807,17416.321087415636,7538.182425228884,16,1,33.03235372323428,3,2297.1816178773533,8700.0,8700.000000000002,35133.49597844394,5525.142863405312
2025-12-20,1,54217.897658451264,60.17360344876205,54278.071261900026,28548.398973858908,286.6076721037158,28835.00664596262,21514.24626206734,17426.539472274544,7334.012222107234,8,1,2.803684274246507,1,1917.59693485233,8700.000000000002,8700.0,34076.965398855726,5241.958752893104
2025-12-21,1,99627.42981127772,376.82537375876456,100004.25518503648,64019.22865963769,1267.8169611332971,65287.04562077098,25522.899056122904,20673.548235459555,6117.122497706465,17,1,191.7551386460625,7,1692.9581060938463,8700.0,8700.0,69608.17811611702,4321.132495346043
2025-12-22,1,100263.87131469345,158.3388601122332,100422.21017480567,64336.81529310996,738.2661505870087,65075.08144369697,25418.70194818751,20589.148578031884,6655.229721316715,20,1,26.301737985261298,2,1459.476017679958,8700.0,8700.0,66592.27149817202,1517.1900544750533
2025-12-23,1,100159.73031179623,44.099278400353285,100203.82959019658,64416.9872073405,202.52311869026542,64619.51032603076,25500.5726637683,20655.463857652325,8100.628250747279,8,1,11.144186735096582,2,1950.4952028857185,8700.0,8700.000000000002,62559.076383562875,-2060.4339424678838
2025-12-24,1,99308.03227306878,190.11373589476062,99498.14600896354,63628.16229759206,908.9380671105952,64537.10036470266,25382.874927399247,20560.128691193393,6820.840456091025,19,1,28.07727025266513,3,1382.9606425450706,8700.000000000002,8700.0,66421.89299282113,1884.79262811847
2025-12-25,1,98769.95655541109,391.55356365029246,99161.51011906138,63470.160088168566,1255.1153752574676,64725.275463426035,25379.403585160304,20557.316903979845,6526.974904547589,20,1,171.96939905908653,4,1975.6013553945052,8700.0,8700.000000000002,65401.78428138506,676.5088179590239
2025-12-26,1,52909.97431242315,246.25867713703013,53156.23298956019,27877.151162526912,892.655668515759,28769.806831042668,21487.25322303733,17404.675110660235,6066.032443849756,16,1,79.7989874616967,6,1790.6441572246347,8700.000000000002,8700.0,32738.595258020716,3968.788426978048
2025-12-27,1,52708.81945143565,198.6719036104369,52907.49135504609,27661.772247326404,809.4721078012985,28471.244355127703,21565.549994297493,17468.09549538097,5471.227789462898,15,1,72.46785496211919,5,1962.9567765514248,8700.0,8700.0,33530.49901519816,5059.254660070459
2025-12-28,1,98607.14537400252,164.95533495854818,98772.10070896106,63342.95147275702,734.8337348238533,64077.78520758088,25454.361433698345,20618.03276129566,7126.51728655838,18,1,39.591154534431666,3,2219.890700609102,8700.0,8700.0,64377.33202046334,299.546812882465
2025-12-29,1,98925.49667049467,169.68832474479717,99095.18499523947,63466.53799105462,688.203229639018,64154.741220693635,25397.867753203856,20572.272880095126,6745.823855464067,15,1,12.249388772958582,2,2146.586988292631,8700.0,8700.000000000004,63718.12378440551,-436.6174362881284
2025-12-30,1,98325.07005759017,61.494082197846,98386.56413978802,63086.127404313964,292.9468180758421,63379.074222389805,25445.71453536075,20611.028773642214,7327.475778069482,7,1,0.0,0,1860.5996976848437,8700.000000000004,8700.0,62680.78904031226,-698.2851820775468
2025-12-31,1,94495.69046009122,577.2529637367704,95072.943423828,61094.262903072144,2266.2850233460417,63360.547926418185,22282.14701416319,20478.539081472187,4622.912557803657,30,1,110.91049659447776,4,961.2521535474581,8700.0,6000.000000000002,67149.23969322199,3788.6917668038004
