date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v1_total_cost_yuan,savings_vs_v1_yuan,same_risk_no_storage_cost_yuan
2025-05-02,1,27554.395030188185,3245.288466141221,30799.683496329406,13640.197259090557,14417.959388557174,28058.15664764773,16000.0,12959.999999999998,13469.36341299607,73,1,1143.6080134040194,21,120.69036120072187,6000.0,6000.000000000002,42568.6056020142,14510.448954366468,36666.083080796256
2025-05-03,1,28301.8861547901,1369.620174944072,29671.506329734173,14176.272199410381,6996.229087316139,21172.501286726518,16000.0,12960.000000000002,17764.334679734173,36,1,97.13140347414128,3,418.67304772244495,6000.000000000002,6000.000000000002,30373.49541699394,9200.994130267423,32947.05428799424
2025-05-04,1,63102.86275561037,1253.588029518923,64356.45078512929,37571.24353811755,5672.148602216744,43243.3921403343,20175.89367838592,16342.473879492602,8788.363652902635,51,1,314.5865727952938,13,3464.053643415486,6000.000000000002,6000.0,50016.02005951274,6772.6279191784415,54653.46151699798
2025-05-05,1,64145.38911650079,1584.7224381375383,65730.11155463832,38255.0528882428,7105.08942493161,45360.14231317441,19736.60887785755,15986.653191064617,6904.1490678453965,48,1,215.37407542157905,8,620.6389190344605,6000.0,6000.0,59559.13526160844,14198.992948434032,57813.015671635505
2025-05-06,1,63852.472049590804,1283.6364568937652,65136.10850648457,38382.51104698909,4986.955072046713,43369.4661190358,19972.908489525573,16178.05587651571,8471.173526808041,38,1,513.2982031319929,9,733.9231101037742,6000.0,6000.0,55806.176174708235,12436.710055672433,55176.60457253069
2025-05-07,1,65124.84288491183,780.3499030727731,65905.1927879846,39001.03535597613,3753.6036479161003,42754.63900389223,20693.775968733004,16761.958534673733,6905.5294039253295,34,1,112.53805579681534,4,1572.9068314496267,6000.0,6000.000000000004,56332.99593902258,13578.356935130345,54507.591802733885
2025-05-08,1,66901.78627954861,712.6702818632133,67614.45656141183,40794.97805945704,2812.5836984186985,43607.561757875745,21412.05607372454,17343.765419716878,7719.653507404173,20,1,253.0127697290991,7,2781.046994699491,6000.000000000004,6000.000000000001,53945.43868953237,10337.876931656625,55113.536195107095
2025-05-09,1,31267.221950853498,133.16420370349465,31400.386154556993,16897.42857471438,417.18244060109527,17314.611015315473,16000.000000000004,12960.000000000002,19861.00030455699,10,1,0.0,0,1322.265066351778,6000.000000000001,6000.0,22227.7372529794,4913.126237663928,29231.10596369438
2025-05-10,1,31234.709808318767,286.1919009684819,31520.90170928725,16877.795017603807,940.681438629197,17818.476456233002,16000.722470914405,12960.58520144067,16359.719156480178,18,1,111.26275108660843,6,1427.6311723920455,6000.0,5999.999999999997,29678.861543218358,11860.385086985356,29333.095312763668
2025-05-11,1,67722.49817024103,371.0049720752723,68093.5031423163,41029.95553037687,1407.213151466905,42437.168681843774,21334.63270106087,17281.052487859302,8555.843845781399,27,1,85.98335220235674,6,2804.7511188276644,5999.999999999997,6000.0,52951.692291061176,10514.523609217402,54035.381159416596
2025-05-12,1,68727.9956937135,560.0329077228208,69288.02860143632,41588.46234751766,1538.2960565699088,43126.758404087566,21831.803171782976,17683.76056914421,13208.790765464215,16,1,431.45445209614013,6,6736.8517029757295,6000.0,6000.000000000001,47208.13940640309,4081.381002315524,53801.27030501061
2025-05-13,1,67700.03524935362,94.00979854868172,67794.0450479023,40955.80710764834,312.86494953519315,41268.67205718354,21066.41849024621,17063.798977099428,10662.212768088848,9,1,36.2027995582132,2,2828.0106246169607,6000.000000000001,6000.000000000002,43207.86559024017,1939.193533056634,52690.73512244236
2025-05-14,1,67999.76980080357,185.18966544658107,68184.95946625015,41092.57230270515,586.6816582703742,41679.253960975526,20893.234186635575,16923.519691174813,11201.096187456058,11,1,3.9569948545863554,1,3666.494793416428,6000.000000000002,6000.0,43900.181540125704,2220.9275791501786,52908.11876825297
2025-05-15,1,68015.17433557706,329.4796165660892,68344.65395214316,41475.99749354555,1258.9945590780696,42734.99205262362,20817.67105651027,16862.31355577332,11624.238168072869,16,1,0.0,0,3714.714772084674,6000.0,6000.0,43512.12504657661,777.1329939529969,53941.185872550006
2025-05-16,1,31211.441270112613,107.74720813922868,31319.188478251843,17004.600878954647,294.09523647099206,17298.69611542564,16000.0,12959.999999999996,25563.681944918506,7,1,25.69406078431382,1,2240.3807958302787,6000.0,6000.000000000004,19273.7230030742,1975.0268876485607,29081.145433875405
2025-05-17,1,31004.94035445547,483.356607666428,31488.296962121898,16806.38925310852,1832.4476863361842,18638.836939444704,16000.472026727506,12960.382341649281,17999.40819371034,17,1,236.09704631907027,6,1857.6880321649464,6000.000000000004,6000.000000000002,29091.538195100176,10452.701255655473,29374.132144794996
2025-05-18,1,65181.90660079736,720.5226246032759,65902.42922540063,39702.92311045878,2007.80288010632,41710.7259905651,19417.53291193699,15728.201658668962,8536.92987213261,22,1,435.91285187806784,7,2399.325761921682,6000.000000000002,5999.999999999998,46300.104698561765,4589.378707996664,52747.5273032531
2025-05-19,1,65163.94265019406,156.18630363111663,65320.12895382518,39429.680702325546,912.5577745390788,40342.23847686462,19597.65693420512,15874.102116706144,14081.357586326207,10,1,8.073304505291844,1,2898.788565350703,5999.999999999998,6000.0,41075.16681302213,732.9283361575071,51577.72376397947
2025-05-20,1,64046.218596504135,667.0164807766082,64713.23507728074,38780.63458630146,2475.221304789467,41255.85589109092,19620.83746027569,15892.878342823304,6457.881143161692,23,1,448.38911447371106,17,2198.331147097362,6000.0,6000.0,50340.842145936214,9084.986254845295,51318.008026378084
2025-05-21,1,64148.7611598979,660.7738003590698,64809.53496025697,38812.95327197243,2479.8442545863254,41292.79752655875,19216.31586603686,15565.215851489857,9795.819662376627,22,1,232.43269230349836,8,2713.8982035145586,6000.0,6000.0,46854.17000863618,5561.37248207743,51598.09908025663
2025-05-22,1,63709.88232846208,174.8731656721754,63884.75549413425,38770.07709709658,634.8563811076413,39404.93347820422,19014.442639541543,15401.698538028653,9455.380575954698,10,1,23.095873253999628,1,2306.17875953242,6000.0,6000.0,39969.71851377801,564.7850355737901,50593.55806623321
2025-05-23,1,29771.395373819865,168.4296815276446,29939.825055347508,15958.14998583403,496.8558744898854,16455.005860323916,15999.999999999993,12959.999999999998,20478.876172014185,11,1,50.16400098603208,1,1110.10016198466,6000.0,5999.999999999991,22308.92921286482,5853.923352540904,27854.894002292258
2025-05-24,1,30104.11774817834,147.41641538548313,30251.534163563825,16177.132208559939,396.1376170186348,16573.269825578573,16000.000000000002,12959.999999999993,23457.032780230482,16,1,0.0,0,1455.9025741798737,5999.999999999991,6000.0,18116.71234566901,1543.442520090437,28235.941622259088
2025-05-25,1,62412.904251561915,170.37706239260783,62583.281313954525,37979.78212966116,757.2238831747187,38737.006012835875,18686.92707819023,15136.410933334088,10487.754985765043,15,1,14.926016206079566,3,2372.8774516045346,6000.0,6000.0,38838.000805111966,100.99479227609118,50394.28604340719
2025-05-26,1,60968.49610761525,2483.2189138373474,63451.7150214526,37141.63091982873,8879.462326912695,46021.093246741424,18911.887061977664,15318.628520201906,5278.623529676837,37,1,1773.7843230631854,16,1182.634504361477,6000.0,6000.000000000001,53925.3060609143,7904.212814172875,52734.02562301416
2025-05-27,1,62502.51248617453,124.80552101498324,62627.31800718951,37926.93485325725,318.076692071726,38245.011545328976,18857.713460727566,15274.747903189329,9653.98514965127,13,1,59.21603337469196,5,2329.2870562433022,6000.000000000001,6000.000000000002,40560.072399985176,2315.0608546562,49623.62290775349
2025-05-28,1,61811.46066421617,1487.8471726542982,63299.30783687047,37508.85947665662,4673.351655468544,42182.21113212516,18636.56610551256,15095.618545465175,7484.536176823078,33,1,1144.444107725642,17,1089.6794482704488,6000.000000000002,6000.000000000002,48454.738987317374,6272.5278551922165,51601.423876614885
2025-05-29,1,62354.5969212483,1040.0544187787848,63394.651340027085,37713.759697451496,4196.1949625766765,41909.95466002817,19049.490749743592,15430.087507292312,5665.1245975758075,40,1,387.84765514729224,12,932.3719001870552,6000.000000000002,6000.000000000001,52002.2137604328,10092.259100404634,53331.70314153343
2025-05-30,1,29422.056120006397,516.772342322298,29938.828462328696,15479.357227761315,2061.583939681206,17540.94116744252,16000.000000000002,12959.999999999998,20302.595195662023,21,1,52.26249752974991,3,1353.7676592286593,6000.000000000001,6000.000000000004,24765.91216059181,7224.970993149291,29166.31511552862
2025-05-31,1,29917.136312521383,520.4069369635092,30437.543249484894,15853.044100582709,1811.9016914321073,17664.945792014816,16000.0,12960.000000000004,19008.361699484896,22,1,131.4459789483575,3,1120.9830866862185,6000.000000000004,6000.000000000001,25792.372926063257,8127.427134048441,28740.43611425804
2025-06-01,1,64548.185935729576,11481.318987513396,76029.50492324297,38855.959226494575,44326.55152377155,83182.51075026613,20062.21952283126,16250.397813493317,992.8569139050259,115,1,5856.635905191473,38,779.3136193145723,6000.000000000001,6000.0,107608.93045895154,24426.41970868541,84973.70261941553
2025-06-02,1,67613.71394176109,8339.997846305585,75953.71178806668,40679.899740242734,33663.223845937384,74343.12358618013,20691.95703643049,16760.4851995087,3381.432501144886,114,1,2166.110771510349,25,1412.8884612232803,6000.0,6000.0,98255.40557332608,23912.28198714595,83747.92304836736
2025-06-03,1,70251.48578648007,3985.186397537268,74236.67218401734,42508.90708714058,16421.409497760906,58930.316584901484,21602.942972025852,17498.383807340935,1939.7461859990954,88,1,545.8891414443624,12,421.80049423232254,6000.0,6000.0,88851.85359687329,29921.537011971806,70319.66179627232
2025-06-04,1,73837.98032427127,3646.8772056576995,77484.85752992897,45034.512449881615,13064.372542959673,58098.88499284129,21833.275693251224,17684.95331153349,3691.274331544565,73,1,1834.3630542242413,23,2021.1390642217957,6000.0,6000.0,85513.93157869684,27415.046585855547,66474.80520972535
2025-06-05,1,76901.4906415957,2250.7949591139823,79152.28560070967,47405.93992449301,8473.327570493262,55879.26749498627,22333.333333333336,18090.000000000004,3759.6342507096797,66,1,567.3808032993073,12,1361.2857351371422,6000.0,6000.0,88676.57313115154,32797.30563616527,66864.67275646866
2025-06-06,1,35235.91747405392,2803.7519056821366,38039.66937973605,19733.015075945306,11208.332767237778,30941.347843183084,16000.0,12960.000000000002,4144.673979736056,70,1,775.071628543229,20,631.0118492057228,6000.0,5999.999999999996,72130.83388831464,41189.48604513155,40787.77778614559
2025-06-07,1,38365.27178080956,1017.2810483860654,39382.55282919563,21692.984963099978,3962.1619401386406,25655.14690323862,14462.20225074164,11714.383823100727,5508.2212348880485,37,1,416.6747626210213,11,850.6356642358967,5999.999999999996,6000.0,59323.55105069008,33668.40414745147,35704.04171648909
2025-06-08,1,90116.97531631119,15.863524517323981,90132.83884082851,57055.52180851424,54.03514515207761,57109.55695366632,24566.067561065192,19898.514724462802,20280.36273755945,3,1,2.062931306751125,1,8714.201936377907,6000.0,6000.0,57860.90054909306,751.3435954267406,68191.06566988333
2025-06-09,1,88759.41218343958,262.07053974395126,89021.48272318352,56069.58693847932,662.9411121973417,56732.52805067666,24481.33536241425,19829.88164355554,13437.316270991483,12,1,7.386909280356647,3,5052.463374238152,6000.0,6000.0,69247.63683109437,12515.108780417708,67723.12502018495
2025-06-10,1,89226.59784736682,84.13558700486885,89310.7334343717,56425.109997303836,225.39111483293132,56650.50111213677,24560.19243402954,19893.755871563928,13025.852638572744,4,1,0.0,0,4676.572355811855,6000.0,6000.0,68417.29291451364,11766.791802376873,67645.69476419792
2025-06-11,1,89994.43906110578,518.7754602748491,90513.21452138062,56716.83577244214,2493.441440314606,59210.277212756744,24628.47337356419,19949.063432586994,9749.358263736769,12,1,10.46801289643372,1,1945.2527000244393,6000.0,6000.000000000004,84429.81086572501,25219.533652968268,70191.30480142264
2025-06-12,1,91017.39823868741,111.3466979499187,91128.74493663733,57788.140375192605,326.96552312106104,58115.10589831367,24833.333333333332,20115.0,13958.020169970667,9,1,34.44683342545136,2,4831.732113555351,6000.000000000004,6000.0,67670.20080650921,9555.09490819554,69186.50845926344
2025-06-13,1,44618.32721162432,157.09275447427322,44775.41996609859,25689.359954284,856.8138768791391,26546.173831163138,14082.437175670335,11406.774112292971,13754.443202721222,9,1,103.99652707781104,5,2249.651360734495,6000.0,5999.999999999998,35199.284099123906,8653.110267960768,36707.09918794815
2025-06-14,1,44702.492564988934,40.76423657154135,44743.25680156048,25726.52558042058,109.11734480499224,25835.642925225573,14124.116981924431,11440.534755358784,15866.33182499483,3,1,9.286172535860032,1,2309.5503424792732,5999.999999999998,6000.000000000005,36723.27254128345,10887.629616057875,36551.882184514565
2025-06-15,1,92803.21458547458,0.0,92803.21458547458,59189.45219359331,0.0,59189.45219359331,24833.333333333332,20115.000000000004,17457.906918807923,0,0,0.0,0,5066.7759098368215,6000.000000000005,6000.0,57914.08419361033,-1275.3679999829765,70231.38336180156
2025-06-16,1,92232.98249222884,96.29456597578654,92329.27705820462,58757.389267547194,284.918083160233,59042.30735070743,24778.23022485438,20070.36648213205,14927.360498815635,6,1,25.986191587238793,1,4193.833313563814,6000.0,6000.0,61679.01229992613,2636.7049492186998,70117.71060924519
2025-06-17,1,90870.42003817607,432.5113406782838,91302.93137885435,57639.68223507069,1792.1300756799706,59431.81231075066,24833.333333333336,20115.0,11947.586828854357,10,1,0.0,0,4589.202548825032,6000.0,6000.0,68443.58714164986,9011.774830899194,70517.30966586218
2025-06-18,1,91083.40696527174,27.190809995676204,91110.59777526742,57658.26437640875,74.97769834469764,57733.24207475344,24833.333333333336,20114.999999999996,15463.873541934088,3,1,0.0,0,6154.96163410881,6000.0,6000.0,56683.42681246713,-1049.8152622863126,68763.4755365174
2025-06-19,1,89317.99413539446,167.28435865057412,89485.27849404504,56570.69881744806,660.9365810172018,57231.63539846526,24800.064333483497,20088.052110121633,16513.76207068317,9,1,0.0,0,5346.545483176355,6000.0,6000.0,56378.26233926446,-853.3730592007996,68208.26705254815
2025-06-20,1,41488.49748435552,17.693083010922635,41506.19056736644,24010.234202922184,38.25770640252696,24048.49190932471,13580.554795201866,11000.249384113513,16525.304306278085,3,1,0.0,0,2315.0725444550985,6000.0,6000.0,24417.85631889221,369.3644095674972,35102.323774632496
2025-06-21,1,39739.302982359855,80.8365563156807,39820.13953867554,22991.404566630357,245.3772098198635,23236.781776450218,14527.505220277106,11767.279228424459,17725.17314682289,8,1,0.0,0,1608.1664659212681,6000.0,5999.9999999999945,23374.298527789444,137.51675133922618,34737.7132019571
2025-06-22,1,83497.93640205859,138.46091103528624,83636.39731309388,52452.49166445232,501.1938266670724,52953.68549111939,22975.0985489783,18609.82982467242,11813.787488787995,5,1,22.48226034534605,1,4274.106425419696,5999.9999999999945,6000.0,52833.868106234084,-119.81738488530391,63757.82755184004
2025-06-23,1,82935.17947760085,125.09502710506983,83060.27450470591,51974.29625465989,463.267759707439,52437.56401436732,22996.839035648893,18627.439618875604,11629.589087932622,9,1,0.0,0,3337.2732412610676,6000.0,6000.0,52532.56162488354,94.99761051622045,63252.55603346211
2025-06-24,1,81640.10572693076,3744.40790079992,85384.51362773069,51031.64822967428,15176.958158334985,66208.60638800927,22956.22028576949,18594.538431473284,4754.039523434473,49,1,1220.968414432351,15,1157.5731654165024,6000.0,6000.000000000004,80039.16449211267,13830.558104103402,76013.91106900858
2025-06-25,1,82476.91869765201,1053.0653720451949,83529.98406969721,51592.94822162669,3473.193143398847,55066.141365025534,22890.55690059667,18541.35108948331,8743.356891917172,15,1,612.7224421023446,5,2484.911297114284,6000.000000000004,6000.000000000004,59112.8893366794,4046.7479716538655,65697.77704652207
2025-06-26,1,81814.91325383095,233.32666300547072,82048.23991683642,51194.95104281148,963.3910335869805,52158.34207639846,23078.082330637117,18693.246687816067,10116.020440682045,15,1,0.0,0,2554.778648102194,6000.000000000004,6000.0,55139.45912393549,2981.117047537031,63060.270418999775
2025-06-27,1,36403.46533766615,44.45611969996065,36447.921457366116,20983.955585076474,111.56413009134788,21095.519715167822,15937.488517031376,12909.365698795413,13648.152772463487,6,1,0.0,0,1046.874917237231,6000.0,5999.999999999998,21666.929354235825,571.4096390680024,33031.5942995183
2025-06-28,1,36468.23822690768,369.27652137123306,36837.51474827891,20747.949288703167,1274.5940188349268,22022.543307538093,16000.0,12959.999999999996,12020.588631612243,15,1,176.0947194142085,6,1335.5068478202013,5999.999999999998,6000.0,24319.729715299654,2297.186407761561,33511.08990400218
2025-06-29,1,80812.80537726873,1022.44103838287,81835.24641565159,50395.11788235803,3129.266638703443,53524.384521061475,22927.65765769097,18571.402702729683,8211.222927356981,27,1,560.8430514062003,9,3717.260211835203,6000.0,6000.0,55215.003048061066,1690.6185269995913,63647.50084506413
2025-06-30,1,81374.46838315079,869.922132301244,82244.39051545203,50811.29886792187,3479.5942103369557,54290.89307825882,22747.92150708784,18425.81642074115,8044.601445772002,21,1,11.919397577689097,2,3069.4427880717403,6000.0,6000.000000000002,56436.68123747125,2145.788159212432,65266.49239083548
2025-07-01,1,81689.74002553422,5462.043325088827,87151.78335062305,50966.47100439012,18349.377544265157,69315.84854865528,22794.638440088773,18463.657136471902,3954.2580136728525,86,1,1139.7600197497798,18,1999.3185550081782,6000.000000000002,6000.000000000002,78935.55091471347,9619.70236605819,80124.44763730584
2025-07-02,1,80056.66742540327,5153.361415262345,85210.02884066562,49712.7212291026,17666.86289929501,67379.5841283976,22378.09055776794,18126.25335179203,8053.42526802305,81,1,863.6668316366827,14,4515.867793526406,6000.000000000002,5999.999999999998,75291.50996092777,7911.9258325301635,78440.23609909842
2025-07-03,1,79164.68271801175,6637.44041910214,85802.1231371139,49299.36856020673,24173.36810554878,73472.73666575551,22270.090790819275,18038.773540563605,1810.3869535248991,107,1,1563.8031670247972,23,1215.7254929605378,5999.999999999998,6000.000000000004,92648.21387548003,19175.477209724515,83547.24848856796
2025-07-04,1,39280.129381478764,3002.313980416596,42282.44336189536,22581.21895089009,11365.987608313686,33947.206559203776,16000.000000000002,12960.000000000004,10361.575895228694,76,1,357.40303275901,8,566.6887524298312,6000.000000000004,6000.000000000002,57778.45135900997,23831.24479980619,46056.85359908382
2025-07-05,1,41092.367936492585,2165.715877513018,43258.0838140056,23640.61882146831,8755.730858292542,32396.349679760853,16000.0,12960.0,11428.003847338936,56,1,58.373864046960875,4,530.8378714783898,6000.000000000002,6000.000000000002,58144.230810318135,25747.88113055728,44817.86238653702
2025-07-06,1,81871.21950660317,5096.434848374786,86967.65435497796,50842.23580539536,22079.79365025421,72922.02945564956,22053.540968028305,17863.368184102925,2983.500021052583,84,1,1294.417345248435,17,947.2567386554612,6000.000000000002,6000.000000000002,104653.89435606592,31731.86490041636,82370.1228426483
2025-07-07,1,82686.63712048282,1188.3708696379204,83875.00799012074,51570.41250314568,3819.406663520438,55389.819166666115,22431.39331426595,18169.428584555422,6203.56049374354,45,1,430.91753766848933,12,3184.3024828840257,6000.000000000002,6000.000000000002,80347.77878513026,24957.95961846414,66092.20467446861
2025-07-08,1,87306.14622190202,874.6380587464523,88180.78428064847,54883.27273016455,3824.1688556041026,58707.441585768654,22262.594927788698,18032.701891508845,8379.504227701953,31,1,18.174411841783964,2,1641.6885937914751,6000.000000000002,6000.0,81708.50919696625,23001.06761119759,70005.97548828884
2025-07-09,1,86410.44165417916,767.9922714454895,87178.43392562465,54472.461804830986,2929.6737132440703,57402.13551807506,22508.7332005001,18232.073892405086,8843.049600862963,27,1,401.9303634322173,11,2646.0224368968397,6000.0,6000.0,74843.37039448126,17441.234876406197,68017.05169236612
2025-07-10,1,87057.58508988432,212.94916179854616,87270.53425168287,55093.945722581826,796.5123202849127,55890.45804286673,22959.32702717428,18597.054892011165,10054.63873318642,12,1,47.081717154512944,3,2431.5822311845545,6000.0,6000.0,69107.71870657841,13217.260663711677,67620.8688235228
2025-07-11,1,46786.485405984815,1316.6347159212635,48103.120121906075,28009.598582210085,3705.7812064981636,31715.37978870825,16041.639040416068,12993.727622737013,12536.431554227021,25,1,1136.8703142894701,16,1248.4685225104809,6000.0,6000.000000000002,48862.651147815355,17147.271359107104,41424.7250182982
2025-07-12,1,47275.671977226324,122.97886354783566,47398.65084077416,28131.65843886911,407.0204282857584,28538.67886715487,16013.112503896247,12970.621128155963,13271.916131700542,7,1,44.48863675671646,2,1470.039427800651,6000.000000000002,6000.000000000002,47758.77641871156,19220.09755155669,40870.797175029904
2025-07-13,1,87953.70811166179,58.782211446054816,88012.49032310785,55484.90649246649,334.29070446596734,55819.19719693246,22225.578040079025,18002.71821246401,14521.91009549283,4,1,0.0,0,4196.631013304383,6000.000000000002,5999.999999999999,64617.621319189,8798.42412225654,67035.83642854214
2025-07-14,1,86463.96051382757,188.4758379110028,86652.43635173856,54462.49094671894,904.7433685190964,55367.234315238034,22118.964185501227,17916.360990255995,10642.15393982667,8,1,124.14959881939285,4,3430.8057339612346,5999.999999999999,6000.0,71079.51506129424,15712.280746056203,66415.78198228143
2025-07-15,1,90598.19592509556,1105.480094509616,91703.67601960518,57566.15917109538,2907.512444457309,60473.67161555269,22213.399613849844,17992.853687218376,14734.079509640365,13,1,1067.3604435057243,12,5033.888803069952,6000.0,5999.999999999997,65196.28427137851,4722.612655825818,69288.02185601537
2025-07-16,1,90062.87054451162,346.522331915854,90409.39287642748,56977.836887323756,1277.1520792323645,58254.98896655612,22006.728519062817,17825.450100440878,14093.551074472203,8,1,158.70280059594324,3,5424.0929537298125,5999.999999999997,6000.0,63703.86151935563,5448.872552799512,69092.14945369861
2025-07-17,1,89770.88038327414,539.0768795865991,90309.95726286074,56911.670047047824,2644.354573097832,59556.02462014566,22019.319556570234,17835.64884082189,13405.870480445734,11,1,5.2259782997759885,1,3022.9512961197893,6000.0,6000.0,66072.79290104406,6516.7682808983955,70497.3235457091
2025-07-18,1,48678.71917395146,48.16370352113984,48726.8828774726,29335.1565640438,205.09440328550298,29540.250967329303,16000.000000000002,12960.0,14412.634777472598,2,1,14.683074444005683,1,2247.8665218440406,6000.0,6000.0,39137.25627957992,9597.005312250614,41879.16059303352
2025-07-19,1,48329.53826073074,1.6454507171995374,48331.18371144794,29044.222362457236,3.5928416410051898,29047.81520409824,16000.0,12960.000000000002,18108.364661447937,1,1,0.0,0,2574.3121932697923,6000.0,6000.000000000001,36329.326862572234,7281.511658473995,41334.69730290097
2025-07-20,1,87900.35850109266,149.69660670106947,88050.05510779373,55623.602393178146,495.25829352137436,56118.86068669952,22017.930858811298,17834.52399563715,11776.670027952923,6,1,88.7298734194344,2,3565.8184205412363,6000.000000000001,6000.000000000002,62359.9900047369,6241.129318037383,67059.35110338966
2025-07-21,1,87615.57466695526,246.08786731242725,87861.66253426769,55313.91425006065,1032.0363596790332,56345.95060973968,21805.560740600158,17662.50419988613,9728.856643553665,13,1,44.402702755061,4,3255.9407497039106,6000.000000000002,6000.000000000004,66477.91271397482,10131.962104235135,67242.74454979875
2025-07-22,1,90299.57065429755,404.64875997123727,90704.2194142688,57211.812194309656,1779.6989067385541,58991.511101048214,22481.376693079914,18209.915121394733,12637.613225916943,6,1,146.05232880078233,1,3604.7108074107496,6000.000000000004,6000.0,62023.75175026675,3032.240649218533,69852.23791764492
2025-07-23,1,89882.2903824489,263.5394301477643,90145.82981259667,56820.8559527918,1231.0813876935654,58051.93734048536,22466.20152998515,18197.623239287972,11660.70440523283,11,1,0.0,0,3811.3900481068936,6000.0,6000.000000000002,61882.62825564621,3830.690915160849,69114.46031219792
2025-07-24,1,89828.79316059219,582.9527016346136,90411.7458622268,56951.023800827556,2488.9542517169507,59439.9780525445,22616.7743189132,18319.587198319692,12498.086741633295,10,1,310.8631202291647,4,4929.436569355929,6000.000000000002,6000.000000000002,62882.23187469009,3442.2538221455907,69821.35846582787
2025-07-25,1,46918.02199064915,51.34728928712423,46969.36927993627,28078.911231575974,188.04400418650357,28266.955235762474,16003.124365472902,12962.53073603305,17423.456083829748,3,1,0.0,0,2314.7789071551892,6000.000000000002,6000.000000000001,28144.393428460855,-122.56180730161941,40652.79522462507
2025-07-26,1,46713.8802515519,131.73610798131318,46845.61635953321,28010.4650650421,317.097863712091,28327.562928754192,16016.839265906225,12973.639805384046,15333.32533234436,7,1,53.37112855074906,2,1845.2716132347023,6000.000000000001,5999.999999999998,31264.26804169198,2936.705112937787,40567.98486152581
2025-07-27,1,87126.95969861052,760.5380160481648,87887.49771465868,54981.65138108208,3315.5391641557894,58297.19054523787,22438.79772851879,18175.42616010022,9938.936346240105,22,1,72.43020073881847,3,2017.0034783101162,5999.999999999998,6000.0,62265.09132832761,3967.900783089739,69383.45676138173
2025-07-28,1,87515.76796332424,1167.2782147134014,88683.04617803764,55287.40115080578,4148.921356819643,59436.322507625424,22462.8527964657,18194.910765137214,6460.226913375823,33,1,667.2735133316394,14,2123.281569476248,6000.0,6000.0,71639.19956036261,12202.877052737189,69180.1103198724
2025-07-29,1,89979.59451313267,663.2328119066419,90642.82732503931,56987.247406655304,2529.9202434912804,59517.167650146584,22521.336344212887,18242.28243881244,10294.527469638862,13,1,284.1528917113154,5,3008.2641179854472,6000.0,6000.0,62743.708082739875,3226.5404325932905,70226.15763404402
2025-07-30,1,90102.05231694649,84.6378231590623,90186.69014010555,57049.50633021327,348.8067787516475,57398.31310896492,22358.563584918127,18110.436503783683,11835.309008971106,8,1,5.100063712330666,1,3962.450240042861,6000.0,6000.0,58109.0539209112,710.7408119462852,68318.8826929682
2025-07-31,1,89533.60905877277,138.12543197977112,89671.73449075254,56655.72092086038,558.1583432104103,57213.87926407079,22333.333333333336,18090.0,10733.40489075254,8,1,0.0,0,3148.69510552234,6000.0,6000.000000000002,58297.619353119655,1083.7400890488643,68109.9340189299
2025-08-01,1,45625.52229108341,95.90242812870144,45721.42471921211,27070.641453213935,210.19739984146383,27280.8388530554,16000.000000000004,12960.000000000002,21430.065052545444,6,1,0.0,0,2629.9315448010075,6000.000000000002,6000.000000000001,26660.659479502076,-620.1793735533247,39728.4302060161
2025-08-02,1,45413.27064044987,30.384585471772674,45443.65522592164,26993.752223042968,155.3569625292812,27149.109185572248,15999.999999999998,12960.0,21476.63029258831,4,1,0.0,0,2073.7124948263863,6000.000000000001,6000.000000000002,25955.564394720655,-1193.5447908515926,39443.74888354027
2025-08-03,1,85781.18845032426,247.58447285357175,86028.77292317784,53986.17225322536,1024.9524326723947,55011.124685897754,22250.573009665713,18022.964137829225,18961.68406800801,11,1,48.30475310849218,3,7152.934433420752,6000.000000000002,6000.0,52104.0702602592,-2907.0544256385547,66236.58232948871
2025-08-04,1,83815.00149152974,93.87211789521189,83908.87360942495,52570.72812097636,268.5361798366532,52839.26430081302,21865.75468647352,17711.26129604355,14338.725135661649,8,1,5.899858112909669,1,5314.303536125056,6000.0,6000.0,49840.08757058632,-2999.1767302266962,64192.847835670014
2025-08-05,1,81602.2567068919,102.92524609911145,81705.18195299101,51113.45091987286,318.6333483490261,51432.08426822189,21916.830666159105,17752.632839588874,12388.67439308745,7,1,19.419238682721698,2,4092.4656891094874,6000.0,6000.0,49885.30118234273,-1546.783085879164,62943.41542473099
2025-08-06,1,80129.74856669,1357.9458059913904,81487.69437268139,50209.11133679829,5411.227508182335,55620.33884498063,21773.25644444554,17636.337720000884,9236.376381570075,29,1,418.7329539892469,9,3764.300741849622,6000.0,6000.000000000002,57908.76128633767,2288.422441357041,66168.05036995711
2025-08-07,1,78662.8590313496,325.8340722360092,78988.69310358561,49482.61015264868,1139.6555737826156,50622.265726431295,20979.226463645202,16993.17343555261,11614.654825493019,16,1,96.38339509145976,4,2770.1837464252826,6000.000000000002,6000.000000000002,49126.74515595281,-1495.520570478482,62552.500009808624
