date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-05-04,1,58194.31619046904,1305.2666061904738,59499.58279665952,36164.203018910244,5071.125752878799,41235.32877178904,16754.792717056785,14041.326887217894,5051.44963348729,61,1,882.1075047619038,36,629.2655442857132,9488.169515202118,8966.008641422244
2025-05-05,1,58576.20250875498,1799.4288689523803,60375.63137770736,36720.69783416286,6533.457326734616,43254.15516089748,19443.253827978322,15981.80088439756,1838.171634126594,73,1,1322.871386095238,49,645.9800890476189,8966.008641422244,8707.38054838323
2025-05-06,1,58882.72220415928,1631.3733049329117,60514.09550909219,37097.02173167985,6762.814244898041,43859.835976577895,19485.34160905388,15345.507961914236,3504.1794952858872,64,1,955.5478357900543,32,733.3679833333333,8707.38054838323,9193.623594404798
2025-05-07,1,59109.487199054536,1402.3055305714258,60511.79272962596,37170.982742149965,5698.589599095274,42869.572341245235,18314.629800675368,15536.936284902049,2666.2532638526404,69,1,922.6582309523798,39,649.4461096600405,9193.623594404798,8413.527876232583
2025-05-08,1,61598.20524257929,1573.2599978095254,63171.46524038882,39042.57370520078,6398.176759771341,45440.75046497212,18653.61105259336,13855.090515104523,2546.4323028999856,63,1,968.8389185714295,40,663.2354309523819,8413.527876232583,9807.232806783795
2025-05-09,1,31122.901160082518,982.5233453333337,32105.424505415853,17618.73419240022,4211.107012045906,21829.841204446126,18116.209846026693,14274.396186233987,19764.22499562315,54,1,413.41472142857174,23,536.4058266666666,9807.232806783795,10251.381461281166
2025-05-10,1,30461.685580049398,1232.3031709523816,31693.98875100178,17186.33354223126,4964.060934420717,22150.394476651978,17473.518395533687,14556.321382144639,16655.746454279397,53,1,738.4225952380953,22,545.4173180952383,10251.381461281166,9803.857592656328
2025-05-11,1,60565.25672302346,1304.702932380954,61869.95965540442,38250.66498071028,5401.208438826196,43651.873419536474,16721.907833096484,13739.691004031738,3403.6637430063365,61,1,814.8472361904777,37,758.1411976190495,9803.857592656328,9587.251304630121
2025-05-12,1,61938.63299449419,1287.8588502021626,63226.49184469635,38921.150683304884,5170.885925984002,44092.03660928889,15278.598501186367,11923.730122156028,7940.4282323326825,56,1,961.7862671545444,39,588.1368257142858,9587.251304630121,10089.400931080034
2025-05-13,1,60793.17802884966,1094.112694810112,61887.290723659775,38466.95342261723,4235.5535676145755,42702.50699023181,16696.420499422333,13347.982601714284,5409.640059285055,54,1,743.3128050005881,37,577.2134300000009,10089.400931080034,10285.087600877601
2025-05-14,1,61032.37885468424,979.2938303809511,62011.67268506519,38502.63906774616,3971.104772988852,42473.74384073501,16132.56233351135,13338.277056615107,6203.238624835615,60,1,594.6935121904755,33,545.2547719047619,10285.087600877601,9984.08586035437
2025-05-15,1,61165.46823167507,1320.6398879823637,62486.10811965743,38825.14588713868,5506.9641166318,44332.11000377048,17492.166563075705,13523.486326827171,5752.369600075569,68,1,825.291446839507,46,938.8808690476192,9984.08586035437,10700.939848425638
2025-05-16,1,29828.525002000184,1027.1305738095239,30855.65557580971,16993.56097969999,4286.513269382857,21280.07424908285,17320.274115015596,14402.485380371683,25222.360307832467,49,1,496.80295095238085,21,683.9260738095237,10700.939848425638,10286.42501819336
2025-05-17,1,29982.669617106956,1098.6189766666664,31081.28859377362,16971.65035997403,4827.453549234047,21799.10390920808,18170.000853080546,15081.295851043551,17543.784508403292,58,1,494.3387376190474,27,693.0525861904769,10286.42501819336,9882.430395917461
2025-05-18,1,59682.91646998858,1464.170064700176,61147.08653468876,37851.02836949342,5273.540189430104,43124.56855892352,17949.280610797527,13973.409833156898,3495.047657048125,61,1,987.5321218430333,39,664.2149338095228,9882.430395917461,10510.772019905347
2025-05-19,1,59362.040352411925,1217.6346083786023,60579.67496079053,37663.21663926882,5516.859149125285,43180.07578839411,16235.692908682997,13279.415096567369,10108.180598674897,51,1,917.4069098071725,34,647.4304585714283,10510.772019905347,10367.989974867416
2025-05-20,1,58686.10024733601,1264.832114688541,59950.932362024556,37329.83492168686,5157.001065589949,42486.835987276805,16773.363798708113,13764.041853060673,2414.2155997104483,66,1,721.8646068790181,38,803.7176109523799,10367.989974867416,10170.637556970642
2025-05-21,1,59742.84084242817,1367.87236095238,61110.713203380554,37846.39985529191,5510.957406036901,43357.35726132881,15822.593291649902,12770.498336258901,6696.00296465622,65,1,901.6310580952369,40,561.3285957142866,10170.637556970642,10221.528923612326
2025-05-22,1,59560.3748289478,1215.5194122404482,60775.89424118825,38149.16492707569,4814.350346210883,42963.515273286575,16353.00539320074,12725.310399743683,6331.568431064531,59,1,776.3948372880677,34,507.7904685714292,10221.528923612326,10800.0
2025-05-23,1,29741.423942602614,842.8701477142844,30584.2940903169,17091.441845704085,3360.7028828667558,20452.144728570842,18668.896472608634,15121.806142812995,20616.254877187926,48,1,425.64583209523727,23,530.3400228571423,10800.0,10800.0
2025-05-24,1,30020.35474568463,850.4954401904769,30870.850185875108,17249.572797624453,3739.3897005924323,20988.962498216886,18361.02323455026,14872.428819985713,23627.75438797723,48,1,444.8021052380964,21,475.01688619047616,10800.0,10800.0
2025-05-25,1,58525.08726601034,984.2306555626092,59509.31792157295,37503.3678856503,4522.351733749158,42025.71961939946,15117.51021312256,12245.18327262928,8091.980797746339,50,1,400.5986965149899,20,650.2885452380955,10800.0,10800.0
2025-05-26,1,58025.13004310231,1688.1289085549665,59713.25895165728,37316.02448112298,6698.260193392413,44014.284674515395,16566.286547638458,13689.574444229278,2256.7138982480983,65,1,1237.2595156978243,43,462.93443428571413,10800.0,10499.019621508754
2025-05-27,1,59575.96215410237,1164.6051309523793,60740.567285054756,38103.912756338075,4224.439568520708,42328.35232485878,16119.230792887445,12785.694601596708,8016.663793764014,50,1,804.6759252380944,29,482.7299880952381,10499.019621508754,10800.0
2025-05-28,1,58702.03188955305,1300.6733561904773,60002.70524574353,37683.72819721724,5130.414164179099,42814.14236139634,16790.81364162892,13600.559049719426,4538.626553834038,52,1,779.357395619048,30,685.5101099999995,10800.0,10800.0
