date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-04-02,1,59979.3336510802,4048.116109695617,64027.44976077582,36228.969126142874,18690.979209694066,54919.94833583694,18995.65205543646,15418.329824660648,14.792130000001464,50,1,7.531752999057062e-13,0,0.0,9931.525737,9896.135003936542
2025-04-03,1,60720.95474905148,1404.031062211769,62124.98581126325,36612.60134583961,4650.902106808018,41263.50345264763,20764.05256966234,16568.552240178662,2065.9552151129055,30,1,1.270095140171179e-13,0,8.970602038971265e-14,9896.135003936542,10174.279827545248
2025-04-04,1,28401.280661399745,639.2796793741609,29040.560340773907,14270.079991222876,1384.5508692127155,15654.63086043559,19930.166033516634,15976.84777374551,18656.439831002786,17,1,0.0,0,2.842170943040401e-14,10174.279827545248,10359.376175770765
2025-04-05,1,28142.932242382496,879.5906218943167,29022.522864276812,14162.70389260869,1904.0540268755137,16066.757919484204,19733.43796066462,16297.91397205392,13542.883892332777,15,1,5.684341886080802e-14,0,2.842170943040401e-14,10359.376175770765,10010.677038086791
2025-04-06,1,60079.82630379669,873.9947389939559,60953.821042790645,36153.1450778719,2458.916194360181,38612.06127223208,20368.00221500888,16314.351545120328,2490.0941062354227,23,1,8.125722317231521e-13,0,0.0,10010.677038086791,10214.821759238865
2025-04-07,1,59677.64038881373,615.530015409766,60293.17040422349,35895.13166576719,1339.75403937962,37234.885705146815,19788.41187766869,15971.773276054375,3233.812519275848,19,1,5.684341886080801e-13,0,1.6697754290362354e-13,10214.821759238865,10277.977697969158
2025-04-08,1,59251.23100011912,1109.0757629066634,60360.30676302579,35618.19560636237,3661.4031712783153,39279.59877764069,20504.870581665986,17055.45978719138,2557.702351884511,27,1,2.8421709430404007e-13,0,1.9539925233402755e-13,10277.977697969158,9781.850346811467
2025-04-09,1,59052.225968935236,3413.5514456386572,62465.777414573895,35607.27713141195,18756.900542912237,54364.17767432419,17400.59257292085,14122.16594162954,53.039766615917074,46,1,1.355138223857466e-12,0,0.0,9781.850346811467,9751.088171740743
2025-04-10,1,59214.46431471285,923.6508488095244,60138.11516352238,35773.85898208521,3297.164512498931,39071.02349458414,20640.472566637793,16298.380395493277,1335.38509237786,25,1,7.105427357601002e-14,0,1.0658141036401503e-13,9751.088171740743,10218.201931166668
2025-04-11,1,28100.6136052381,203.41892357328564,28304.032528811385,13963.440475783827,430.80661807047153,14394.2470938543,19871.528901730388,16227.311605393377,19343.16506580771,4,1,0.0,0,4.263256414560601e-14,10218.201931166668,10072.231714509155
2025-04-12,1,28381.42046796534,295.42920429540067,28676.84967226074,14123.563005524522,789.261382190757,14912.82438771528,19302.057572717084,15420.23656617083,15769.868115714487,8,1,8.526512829121202e-14,0,0.0,10072.231714509155,10310.487345320274
2025-04-13,1,57524.82948296607,524.9989401425895,58049.828423108665,34773.90670003346,1685.4532223534832,36459.35992238694,20043.696858940548,16381.462721455022,111.23580228980295,20,1,8.100187187665142e-13,0,5.684341886080802e-14,10310.487345320274,10148.189272305632
2025-04-14,1,57694.88078566831,572.0454998934686,58266.92628556178,34717.28887925639,1288.2749800442525,36005.563859300644,20003.524998025932,16147.12088300837,1882.490370544219,19,1,3.552713678800501e-14,0,8.704148513061227e-14,10148.189272305632,10210.116344964117
2025-04-15,1,57286.93637661824,297.9231541824549,57584.8595308007,34555.6311639872,768.0318589735284,35323.66302296073,18919.61028837048,15245.54185364454,3771.3622627414234,14,1,7.115488753761667e-14,0,1.971756091734278e-13,10210.116344964117,10298.274656003614
2025-04-16,1,56710.31250739616,2053.3737083631054,58763.68621575926,34213.47473212481,9695.610917254407,43909.08564937921,17899.15928920799,14966.12076686172,51.05574341298883,47,1,1.0007029926928368e-12,0,4.263256414560601e-14,10298.274656003614,9778.494942000001
2025-04-17,1,57089.527996238336,249.83082523809614,57339.35882147643,34404.13894201602,542.225690169765,34946.36463218578,20633.430067652618,16229.19834474762,66.78474857142909,13,1,2.871036741680655e-13,0,9.947598300641403e-14,9778.494942000001,10316.139397612227
2025-04-18,1,27551.330482588193,137.686093891705,27689.0165764799,13523.599109454268,298.2387609634773,13821.837870417747,20168.225476316933,16127.42943414021,17294.10335096984,3,1,0.0,0,1.0658141036401503e-14,10316.139397612227,10548.176288363908
2025-04-19,1,27236.65243759153,299.7136766666666,27536.366114258195,13415.361895842749,642.2292248066666,14057.591120649417,19903.55054822987,16164.685920120995,17012.822236149324,5,1,0.0,0,6.750155989720952e-14,10548.176288363908,10500.609648303012
2025-04-20,1,55846.09595263804,817.7372248865788,56663.83317752462,33615.83805482336,3170.9997555249706,36786.837810348334,19786.681677839562,16060.88160666833,980.288223020057,22,1,3.126388037344441e-13,0,2.469136006766348e-13,10500.609648303012,10463.19915094936
2025-04-21,1,55456.69031840644,559.0877977451449,56015.77811615159,33327.40009998469,1210.434624340018,34537.83472432471,18782.000648802863,15608.98962444106,4325.856708456448,20,1,0.0,0,7.815970093361102e-14,10463.19915094936,10023.677929937428
2025-04-22,1,55329.10664473038,965.7029888163502,56294.809633546734,33380.63931564212,2896.949356607042,36277.58867224916,19473.876130561188,15587.87515563729,255.8793419561683,26,1,3.4833247397614286e-13,0,0.0,10023.677929937428,10230.305163401064
2025-04-23,1,56066.35031017411,65.08233333333393,56131.43264350744,33623.27441864701,139.31046450000204,33762.584883147014,19531.462015558533,15621.797571506111,821.8514827883541,2,1,1.1368683772161603e-13,0,1.3855583347321954e-13,10230.305163401064,10451.068120174732
2025-04-24,1,54709.925951153666,212.28730111881626,54922.21325227248,33062.68577402789,455.06784308054284,33517.75361710843,18905.521077266458,15461.817071649553,4388.402546655575,10,1,2.7000623958883807e-13,0,2.424727085781342e-13,10451.068120174732,10286.240343437265
2025-04-25,1,26578.718116844557,147.16470666666675,26725.882823511223,12855.55836978446,313.7450812433336,13169.303451027792,19494.59362022927,15937.7080602983,21168.639613580253,3,1,1.5654144647214707e-14,0,3.552713678800501e-14,10286.240343437265,10122.810090201057
2025-04-26,1,26601.660343328578,391.13642178320924,26992.796765111787,12829.798547716777,1334.7741029547024,14164.572650671478,19568.395927819685,16087.518172031072,23441.725375989838,12,1,1.1546319456101628e-14,0,2.842170943040401e-14,10122.810090201057,9859.346234093144
2025-04-27,1,52645.40346000981,1114.658635650756,53760.06209566056,31759.424250847234,4249.127903426586,36008.55215427382,20137.869557081045,16083.127829196863,1131.849184443053,24,1,7.993605777301127e-14,0,6.750155989720952e-14,9859.346234093144,10113.286803025128
2025-04-28,1,52612.689240863525,6431.362765705671,59044.052006569196,31756.29475915175,39141.245423949986,70897.54018310174,13891.543380132338,11469.458690229807,1.2967404927621828e-13,45,1,1.2447855246566775e-13,0,0.0,10113.286803025128,9871.832856
2025-04-29,1,54279.82210461083,682.3951185952387,54962.21722320607,32741.487322392964,2764.106902622419,35505.59422501538,18433.585162587704,14369.790319804571,3465.208663756271,9,1,1.9895196601282805e-13,0,3.1796787425264483e-13,9871.832856,10495.625813657194
2025-04-30,1,53559.286458008326,1.8562928971732617e-13,53559.286458008326,32454.947759162613,5.350253573510599e-13,32454.947759162613,18289.672657008727,15017.948587891062,2030.7079555573343,0,0,8.881784197001252e-14,0,1.290079154614432e-13,10495.625813657194,10269.721662863867
2025-05-01,1,52779.21955709424,2311.34099285714,55090.560549951384,32163.301373548373,12375.243529756819,44538.54490330519,19074.948707464602,16538.11778285714,1542.350825343921,26,1,7.815970093361102e-14,0,1.3589129821411916e-13,10269.721662863867,9061.489074185185
2025-05-02,1,27347.48013482769,2680.1517206580234,30027.631855485713,13212.804320339174,13054.854866041711,26267.659186380883,19675.25848904762,15793.196066895242,11855.24935,26,1,0.0,0,0.0,9061.489074185185,9221.226084444443
