date,phase,horizon_hours,horizon_objective_yuan,horizon_planned_cost_yuan,first_day_planned_cost_yuan,horizon_final_soc_kwh,first_day_end_soc_kwh,seconds,objective_error
2025-02-18,evaluation,72,148917.42117644614,144662.501640519,49358.472430848284,1199.9999999999982,8550.000000000002,0.0561398999998346,8.731149137020111e-11
2025-02-19,evaluation,72,116941.79943126919,113553.44434927008,49366.03714065382,1200.000000000011,8550.0,0.062216199992690235,2.9103830456733704e-11
2025-02-20,evaluation,72,84845.9671510676,82238.30510377447,48504.122102786816,1199.9999999999964,7265.4534468445145,0.05498039998929016,4.3655745685100555e-11
2025-02-21,evaluation,72,84123.04296974732,81520.14434598864,18213.543176490013,1200.0000000000018,6894.697823079272,0.056150699994759634,8.731149137020111e-11
2025-02-22,evaluation,72,113859.36095108319,110479.6258784016,18875.643972835864,1199.9999999999927,8550.0,0.05568119999952614,1.8917489796876907e-10
2025-02-23,evaluation,72,143828.10862520084,139681.58237966502,47941.12276821598,1199.99999999999,8550.0,0.05785929999547079,3.4924596548080444e-10
2025-02-24,evaluation,72,143167.90829631535,139044.02767182756,47503.94064767395,1200.000000000001,8550.0,0.056332599982852116,1.1641532182693481e-10
2025-02-25,evaluation,72,142883.4788489649,138764.27313008724,47611.822239922694,1200.0000000000055,8550.0,0.05603139998856932,2.6193447411060333e-10
2025-02-26,evaluation,72,111930.33288322414,108654.79400170798,47236.27525465704,1199.9999999999973,8549.999999999998,0.05406530000618659,5.820766091346741e-11
2025-02-27,evaluation,72,81752.85463082667,79270.89241651585,45952.11792344864,1199.9999999999982,6753.529800441578,0.047881599981337786,5.820766091346741e-11
2025-02-28,evaluation,72,81499.5700963058,78981.01192885387,17912.003057705173,1200.0000000000018,6452.889031916275,0.059210200008237734,2.9103830456733704e-11
2025-03-01,evaluation,72,109909.47203633422,106512.78759913264,18875.514996257956,1200.0000000000036,8550.000000000002,0.05361370000173338,4.3655745685100555e-11
2025-03-02,evaluation,72,138270.31393322433,133832.2769718347,45957.44357850187,1200.000000000001,8550.000000000004,0.05601369999931194,1.7462298274040222e-10
2025-03-03,evaluation,72,141035.18681332227,135659.99295507307,46328.695536243235,1200.0000000000055,8550.0,0.054296999995131046,4.656612873077393e-10
2025-03-04,evaluation,72,145518.0983133687,138972.66227012055,47311.774719184046,1200.0000000000055,8550.0,0.05385140000726096,2.3283064365386963e-10
2025-03-05,evaluation,72,117597.52793287295,111350.76626682337,48288.39940183745,1199.9999999999982,8550.000000000004,0.060866399988299236,7.275957614183426e-11
2025-03-06,evaluation,72,85752.4709604914,80670.80245062981,47856.041822265426,1199.9999999999973,6475.852839693822,0.05836969998199493,1.4551915228366852e-11
2025-03-07,evaluation,72,86080.8698580747,80798.0118806123,17554.064791300345,1200.0000000000045,5839.642855162648,0.05597980000311509,4.3655745685100555e-11
2025-03-08,evaluation,72,117682.74304349143,111481.90145082177,18774.492802750676,1199.9999999999982,8550.000000000004,0.05797850000089966,2.9103830456733704e-11
2025-03-09,evaluation,72,146443.3790824046,139158.16205684186,47688.293429487974,1200.0,8550.000000000004,0.058482599997660145,1.7462298274040222e-10
2025-03-10,evaluation,72,143626.43622769992,136199.89845772972,46569.016767959634,1199.9999999999973,8550.000000000002,0.05530829998315312,0.0
2025-03-11,evaluation,72,142011.83219626668,134410.91455444176,46030.75558720954,1199.999999999999,8550.000000000002,0.05033779999939725,1.4551915228366852e-10
2025-03-12,evaluation,72,109776.71154724022,103899.32590886875,45420.17005961618,1200.0000000000027,8550.0,0.04845460000797175,1.4551915228366852e-11
2025-03-13,evaluation,72,78375.50122093936,74411.09223286447,43312.42900369731,1200.0000000000045,5182.79879109198,0.04882500000530854,4.3655745685100555e-11
2025-03-14,evaluation,72,79560.91590680867,75621.1412824883,16364.429098047822,1200.0000000000073,4811.223597452257,0.04719529999420047,1.8917489796876907e-10
2025-03-15,evaluation,72,108578.91842353817,102823.43494390979,18123.110992145048,1199.9999999999964,8550.0,0.049388299987185746,1.8917489796876907e-10
2025-03-16,evaluation,72,136920.76874003236,129385.34539208263,44383.01493855308,1200.0000000000082,8550.000000000002,0.05476450000423938,2.0372681319713593e-10
2025-03-17,evaluation,72,136054.04430663292,129092.5797841305,44256.89326820882,1200.000000000009,8550.000000000004,0.06453299999702722,1.1641532182693481e-10
2025-03-18,evaluation,72,131613.8678049972,125239.75807271703,43345.82521289833,1200.0,8550.0,0.07438350000302307,2.9103830456733704e-11
2025-03-19,evaluation,72,102029.90296276318,97506.7414334132,43079.137824417034,1200.0000000000073,8550.000000000004,0.06033510001725517,1.4551915228366852e-10
2025-03-20,evaluation,72,73528.08029775263,70228.20279935023,40133.64626824109,1200.0000000000055,4586.519989776224,0.05325789999915287,1.1641532182693481e-10
2025-03-21,evaluation,72,74200.78892732492,71151.87934548961,15707.516972930696,1200.000000000011,4367.39356329049,0.051811100012855604,1.4551915228366852e-11
2025-03-22,evaluation,72,99971.8620866656,95799.78360976631,17826.80446430034,1200.0000000000055,8550.000000000004,0.054092600010335445,4.3655745685100555e-11
2025-03-23,evaluation,72,123509.41461147366,118197.89348603171,40801.85162590689,1200.0000000000055,8550.0,0.05898299999535084,0.0
2025-03-24,evaluation,72,122403.87358307204,117446.07593451555,40427.80660004169,1199.999999999999,8550.0,0.05622209998546168,1.0186340659856796e-10
2025-03-25,evaluation,72,122947.16596347169,118086.7530133597,40647.464175286164,1199.9999999999982,8550.000000000002,0.06067720000282861,2.9103830456733704e-11
2025-03-26,evaluation,72,97041.80154891458,93197.09418623158,40830.36303160191,1200.0000000000118,8550.000000000005,0.054436200007330626,1.3096723705530167e-10
2025-03-27,evaluation,72,70503.92324057709,67547.94442746881,38388.23468214467,1200.000000000001,4219.118432409655,0.054711800010409206,2.9103830456733704e-11
2025-03-28,evaluation,72,71108.4356126357,68350.41686355064,15253.26101770338,1199.99999999999,4073.0076345321154,0.052890899998601526,2.9103830456733704e-11
2025-03-29,evaluation,72,95896.95832767263,92320.35861004147,17368.91879531132,1199.9999999999968,8550.0,0.05594949997612275,1.4551915228366852e-11
2025-03-30,evaluation,72,116417.34576531031,112092.0507905058,38942.36900498477,1199.9999999999973,8550.0,0.0597231000137981,5.820766091346741e-11
2025-03-31,evaluation,72,115163.43441756979,110712.48514366263,38554.33837368811,1200.0000000000045,8550.0,0.06535089999670163,1.6007106751203537e-10
2025-04-01,evaluation,72,115022.53513322206,110435.81379921407,38116.76300994885,1200.0000000000027,8550.000000000002,0.05901559998164885,2.9103830456733704e-11
2025-04-02,evaluation,72,91337.945550757,87594.29014059878,37953.86186001239,1199.9999999999973,8550.0,0.05147730000317097,2.9103830456733704e-11
2025-04-03,evaluation,72,68130.94719354738,65333.439842648135,36544.90569326309,1200.0000000000055,3661.9504024203275,0.04910760000348091,7.275957614183426e-11
2025-04-04,evaluation,72,70862.85306800436,67781.78256581193,14890.18020350887,1199.9999999999977,3759.226834106201,0.04975480001303367,1.1641532182693481e-10
2025-04-05,evaluation,72,95401.26229959202,91079.66306064898,17290.425651329468,1199.9999999999986,8550.000000000004,0.062225299974670634,1.4551915228366852e-10
2025-04-06,evaluation,72,119576.4028645493,113790.92746682037,39318.576108467576,1200.0000000000082,8549.999999999996,0.060052999993786216,3.92901711165905e-10
2025-04-07,evaluation,72,119465.4264696875,113773.39363244709,39046.354812976904,1200.0000000000073,8550.000000000004,0.055455800000345334,3.92901711165905e-10
2025-04-08,evaluation,72,118877.71541894661,113271.47977042769,39041.745750354916,1200.0000000000018,8550.000000000004,0.05510339999455027,3.7834979593753815e-10
2025-04-09,evaluation,72,92587.86635051374,88024.83087183916,38503.47173749179,1200.0000000000182,8550.000000000004,0.058149099990259856,1.6007106751203537e-10
2025-04-10,evaluation,72,67360.04047985682,64292.0075509541,36282.31736029934,1199.9999999999955,3608.1312240509947,0.05126750000636093,2.9103830456733704e-11
2025-04-11,evaluation,72,69245.73219584444,66281.77363429677,14475.983149511847,1199.9999999999986,3571.688836402869,0.0477717999892775,1.4551915228366852e-11
2025-04-12,evaluation,72,93948.7710810356,89757.83487030811,17009.208930197834,1199.999999999986,8550.0,0.0497019000176806,0.0
2025-04-13,evaluation,72,116265.53725213849,111005.21089354853,38336.459049166835,1200.0000000000082,8550.000000000002,0.057614499994087964,5.820766091346741e-11
2025-04-14,evaluation,72,116318.59828198957,111007.93151698154,37969.77629376836,1200.0000000000036,8550.0,0.06640519999200478,1.3096723705530167e-10
2025-04-15,evaluation,72,116279.46536076709,110939.45190024954,38342.6491691228,1200.0000000000055,8550.0,0.06037419999483973,1.0186340659856796e-10
2025-04-16,evaluation,72,90600.78680118277,86593.01569127405,38072.95198688393,1200.0000000000082,8550.0,0.05624020000686869,7.275957614183426e-11
2025-04-17,evaluation,72,65407.340458726016,62391.32044375247,35201.418102552474,1199.9999999999982,3374.629516853721,0.049813699995866045,3.637978807091713e-11
2025-04-18,evaluation,72,65835.94874532391,63321.563789380205,14002.60777946635,1200.0000000000032,3131.3892677043978,0.05372440000064671,2.9103830456733704e-11
2025-04-19,evaluation,72,89047.42415570491,85823.97446370526,16580.83944165597,1199.9999999999982,8550.0,0.047660799988079816,1.1641532182693481e-10
2025-04-20,evaluation,72,109587.00906987548,105603.17333153241,36531.815272787986,1199.9999999999973,8550.000000000002,0.047524800000246614,1.4551915228366852e-10
2025-04-21,evaluation,72,109392.61219476363,105445.48038792574,36264.562360449665,1200.0000000000082,8550.000000000002,0.04994920000899583,2.9103830456733704e-10
2025-04-22,evaluation,72,108614.34072211917,104724.44426047373,36162.08434004772,1200.0000000000045,8550.000000000002,0.046219300013035536,2.473825588822365e-10
2025-04-23,evaluation,72,85666.75519438322,82423.83866567785,36332.97197454712,1200.0000000000036,8550.000000000002,0.047259400016628206,2.764863893389702e-10
2025-04-24,evaluation,72,61744.91159024904,59206.7565920377,33236.712329575545,1200.0000000000045,2863.8014525198596,0.04208210000069812,1.4551915228366852e-10
2025-04-25,evaluation,72,62421.280235068705,60217.06741389737,13267.32052676201,1200.0000000000018,2763.5156481241274,0.04756199999246746,1.8189894035458565e-10
2025-04-26,evaluation,72,83621.15741868493,80964.65120300525,15984.054905677836,1200.0000000000123,8549.999999999998,0.050893700012238696,3.92901711165905e-10
2025-04-27,evaluation,72,101201.21691355266,98007.5462074118,33789.35168828514,1200.0000000000055,8550.000000000002,0.05738800001563504,2.9103830456733704e-10
2025-04-28,evaluation,72,100998.7485952251,97727.8297333393,33872.69000585918,1200.0000000000045,8550.000000000004,0.06116330000804737,2.1827872842550278e-10
2025-04-29,evaluation,72,104252.13162878471,100153.59493226936,34539.39752307241,1200.0000000000018,8550.000000000002,0.062262299994472414,2.6193447411060333e-10
2025-04-30,evaluation,72,82326.77667276486,78667.51933164758,34438.64715895693,1200.0000000000045,8550.0,0.05104309998569079,1.6007106751203537e-10
2025-05-01,evaluation,72,60328.495487304164,57217.70751559333,31713.458352377245,1200.0000000000045,2346.6702032441644,0.04729459999362007,1.0913936421275139e-10
2025-05-02,evaluation,72,63665.559394986514,60050.37538530288,13135.023051195303,1199.9999999999995,2380.4787479169154,0.04621879998012446,4.3655745685100555e-11
2025-05-03,evaluation,72,90548.46237216804,84968.66199570804,16194.820851761986,1200.0000000000032,8550.000000000002,0.05634050001390278,4.3655745685100555e-11
2025-05-04,evaluation,72,115243.99547018397,107585.20253895588,35965.394130139146,1200.0000000000036,8550.0,0.051012299983995035,4.3655745685100555e-11
2025-05-05,evaluation,72,117465.4235272069,109933.60868403659,37262.17459249961,1200.0000000000045,8550.000000000004,0.0517180000024382,2.1827872842550278e-10
2025-05-06,evaluation,72,118689.3285214298,111700.69711158739,37335.47501503804,1200.0000000000055,8550.0,0.04701859998749569,3.2014213502407074e-10
2025-05-07,evaluation,72,96398.67911371232,90621.58866428604,38027.48630417678,1200.0,8550.0,0.04793010000139475,3.346940502524376e-10
2025-05-08,evaluation,72,74137.20109383506,69716.4834644301,37397.87437074887,1200.000000000001,2965.323356844157,0.04843100000289269,2.473825588822365e-10
2025-05-09,evaluation,72,77073.21521433999,73143.68398592784,16335.208523206284,1200.0000000000025,2877.255426845014,0.04629999998724088,1.1641532182693481e-10
2025-05-10,evaluation,72,102108.24363551574,97309.76444734258,19216.4678481124,1199.999999999993,8550.0,0.04806870000902563,0.0
2025-05-11,evaluation,72,125825.19856215388,119662.16175947824,40746.12498269258,1199.999999999999,8550.0,0.053335699980380014,1.0186340659856796e-10
2025-05-12,evaluation,72,127512.98186827835,121242.68207429655,41368.3770052097,1200.0000000000027,8550.0,0.05442059997585602,1.1641532182693481e-10
2025-05-13,evaluation,72,127159.89638840643,121189.02024881703,41172.18198204405,1200.000000000009,8550.000000000002,0.055833399994298816,1.4551915228366852e-11
2025-05-14,evaluation,72,101701.45806602258,96775.1544358639,41478.49479122582,1200.0000000000036,8550.0,0.04838150000432506,1.0186340659856796e-10
2025-05-15,evaluation,72,75602.37062543884,71861.65255843574,38734.992165154224,1200.0,2483.664358542376,0.04604539999854751,1.4551915228366852e-11
2025-05-16,evaluation,72,78297.2831421072,74559.22396488267,16934.97262514364,1200.0000000000055,2620.642657495661,0.04827709999517538,2.9103830456733704e-11
2025-05-17,evaluation,72,101507.83866813726,96876.77790239282,19704.637249358195,1199.9999999999893,8550.000000000002,0.055589099996723235,4.3655745685100555e-11
2025-05-18,evaluation,72,121727.78600400114,116264.19228678716,40442.58859485597,1200.0000000000027,8550.0,0.05289439999614842,1.1641532182693481e-10
2025-05-19,evaluation,72,120141.40122683156,114756.95925379854,39498.404221190984,1200.0000000000082,8550.0,0.05204830001457594,7.275957614183426e-11
2025-05-20,evaluation,72,119131.65942484119,113533.37729841413,39126.17536181007,1199.9999999999964,8550.0,0.052182799990987405,1.1641532182693481e-10
2025-05-21,evaluation,72,95581.91585591885,90828.3455823559,39333.55179535673,1200.000000000001,8550.0,0.04654439998557791,1.8917489796876907e-10
2025-05-22,evaluation,72,71242.20453632183,67549.38114973699,36071.03657405804,1199.9999999999964,2032.429392686381,0.04604059999110177,2.9103830456733704e-11
2025-05-23,evaluation,72,73229.41839816289,69840.89322043776,15888.879848597731,1200.000000000002,1971.602488091583,0.04280170000856742,1.4551915228366852e-10
2025-05-24,evaluation,72,96763.05502135966,92394.33045834386,19066.63448956055,1200.0000000000032,8550.000000000002,0.04791169997770339,0.0
2025-05-25,evaluation,72,115447.33606189012,110405.86101514418,38431.98646781151,1200.0000000000045,8550.000000000002,0.05363529999158345,2.0372681319713593e-10
2025-05-26,evaluation,72,113814.99371926842,108821.93449273903,37795.64478484988,1200.0,8550.000000000002,0.060054499976104125,1.1641532182693481e-10
2025-05-27,evaluation,72,115189.22598648476,109897.88798850295,38192.20070270024,1200.000000000001,8550.0,0.06541350000770763,2.9103830456733704e-11
2025-05-28,evaluation,72,91113.2866479418,86606.8824319955,37530.12754640989,1200.0000000000073,8550.000000000002,0.05108080001082271,8.731149137020111e-11
2025-05-29,evaluation,72,68476.4028882432,64829.305940178805,34538.874646091834,1199.9999999999964,2065.195139464885,0.048450799979036674,1.4551915228366852e-11
2025-05-30,evaluation,72,72000.51367061792,68687.91197180585,15344.117130345681,1200.0000000000093,2185.7543887040306,0.047986999998101965,7.275957614183426e-11
2025-05-31,evaluation,72,95844.26106086845,91733.51412194746,18547.554799536352,1200.0000000000025,8550.0,0.04791960000875406,8.731149137020111e-11
2025-06-01,evaluation,72,117730.6523912587,112592.60527712063,38922.712076293625,1199.9999999999945,8550.0,0.05566820001695305,5.820766091346741e-11
2025-06-02,evaluation,72,124366.70008472077,116861.38890391635,39863.4044832294,1199.999999999999,8550.0,0.04863239999394864,1.6007106751203537e-10
2025-06-03,evaluation,72,132046.522163244,120700.51251309348,40342.76038243876,1199.9999999999918,8550.0,0.049707300000591204,8.731149137020111e-11
2025-06-04,evaluation,72,111905.75663760032,100473.21678358273,42185.08764377931,1199.9999999999955,8550.000000000004,0.045527400012360886,4.3655745685100555e-11
2025-06-05,evaluation,72,87720.15932846014,78750.55710794893,41685.80194745296,1200.0000000000055,2861.053172398416,0.051001999992877245,1.0186340659856796e-10
2025-06-06,evaluation,72,97885.21873204673,90294.84617316174,18415.695740294992,1200.0000000000032,2949.927754676366,0.04714579999563284,2.9103830456733704e-11
2025-06-07,evaluation,72,137751.90352389912,128888.30259689465,22377.054335152643,1200.0000000000068,8550.000000000002,0.051313200005097315,1.1641532182693481e-10
2025-06-08,evaluation,72,175707.82561254807,166793.7342083206,54817.143612656124,1200.0000000000018,8550.000000000002,0.05214040001737885,4.94765117764473e-10
2025-06-09,evaluation,72,175047.19562907112,167166.37363522427,55399.20831763414,1200.0,8550.000000000004,0.05745250001200475,1.1641532182693481e-10
2025-06-10,evaluation,72,176180.935594853,168582.78304709648,56501.72398413491,1200.0,8550.0,0.05512629999429919,2.6193447411060333e-10
2025-06-11,evaluation,72,144284.39600118733,137294.54987892555,56782.72235978165,1199.9999999999982,8550.0,0.05623009998816997,5.820766091346741e-11
2025-06-12,evaluation,72,113513.17033892043,107264.63824611779,57095.85138747969,1200.000000000009,7447.160103496888,0.05605990000185557,2.764863893389702e-10
2025-06-13,evaluation,72,117059.81783430652,110906.20924723946,25869.00960791406,1200.0000000000045,7687.415152247673,0.054482300009112805,3.346940502524376e-10
2025-06-14,evaluation,72,151219.2602756899,144396.358632598,26236.372675261056,1200.000000000001,8550.000000000004,0.05042029998730868,3.4924596548080444e-10
2025-06-15,evaluation,72,183442.79049085762,175982.70938789006,59124.827476761115,1199.9999999999982,8550.0,0.05383260000962764,4.656612873077393e-10
2025-06-16,evaluation,72,184696.75929460223,177259.617369322,59653.04877346805,1199.9999999999936,8550.0,0.05635280002024956,2.6193447411060333e-10
2025-06-17,evaluation,72,183889.16609426486,176211.32236747775,59777.1055101528,1199.9999999999982,8550.0,0.05355209999834187,5.820766091346741e-11
2025-06-18,evaluation,72,149389.01938472578,141754.20692270753,59427.26626717909,1199.9999999999982,8550.0,0.0548858999973163,2.0372681319713593e-10
2025-06-19,evaluation,72,113621.05843343862,106031.16447262757,56932.12332692073,1199.9999999999982,6797.804798488764,0.0557390000030864,1.6007106751203537e-10
2025-06-20,evaluation,72,113357.88508012686,105000.46064423115,24651.79419771048,1199.9999999999927,5943.351167768085,0.05349969997769222,1.0186340659856796e-10
2025-06-21,evaluation,72,142692.67350704598,133461.84548161033,25562.281571670916,1199.9999999999964,8550.000000000004,0.04882779999752529,8.731149137020111e-11
2025-06-22,evaluation,72,167767.59097637073,158545.15477316495,55270.03230841583,1199.9999999999955,8550.0,0.054122500005178154,1.7462298274040222e-10
2025-06-23,evaluation,72,162573.80789895356,154184.87596292613,53457.41632671804,1200.0,8550.0,0.05006219999631867,8.731149137020111e-11
2025-06-24,evaluation,72,159107.26518799807,151008.0211074716,51445.43009980785,1199.9999999999945,8550.0,0.06471339997369796,1.4551915228366852e-10
2025-06-25,evaluation,72,128153.77250927489,121146.82552113917,51513.663528270255,1200.0,8550.000000000004,0.05261569999856874,8.731149137020111e-11
2025-06-26,evaluation,72,96472.85096708198,90535.51255995805,48703.598978405586,1200.000000000001,2558.2873563167254,0.05270910001127049,1.6007106751203537e-10
2025-06-27,evaluation,72,99123.51355982867,92972.40387770045,21241.968511204053,1199.999999999999,2657.049110906406,0.052641999995103106,7.275957614183426e-11
2025-06-28,evaluation,72,129343.50244224492,122140.09325511301,23780.70239488609,1199.9999999999968,8550.0,0.05103530001360923,1.0186340659856796e-10
2025-06-29,evaluation,72,158090.45585819124,149473.3528183698,51452.646688109286,1200.0000000000018,8550.0,0.054394800012232736,6.984919309616089e-10
2025-06-30,evaluation,72,157660.98087734124,149125.6834276041,51146.68312674577,1199.999999999999,8550.0,0.05449930002214387,5.820766091346741e-10
2025-07-01,evaluation,72,158498.80023055934,149783.4704068569,50947.971577989665,1199.9999999999973,8550.0,0.05069440000806935,4.0745362639427185e-10
2025-07-02,evaluation,72,124290.27086180035,116646.44666631504,49562.4961638401,1199.9999999999927,8550.0,0.04822639998747036,1.3096723705530167e-10
2025-07-03,evaluation,72,93553.60492937012,86725.00018820615,45913.87676775067,1199.9999999999964,2912.1329850815837,0.04292959999293089,1.8917489796876907e-10
2025-07-04,evaluation,72,97901.05742881878,90780.87673604173,20455.588420717337,1199.999999999996,2949.453263934062,0.04589589999523014,1.0186340659856796e-10
2025-07-05,evaluation,72,128814.91905521597,120260.44615168346,23575.516522136546,1200.0000000000036,8550.0,0.04534150002291426,1.3096723705530167e-10
2025-07-06,evaluation,72,159529.4800645121,150104.4243339913,49031.37816259655,1199.99999999999,8549.999999999998,0.05218679999234155,2.9103830456733704e-10
2025-07-07,evaluation,72,165229.3393176874,155734.64353576984,49886.1001728789,1200.000000000001,8550.0,0.05347799998708069,2.3283064365386963e-10
2025-07-08,evaluation,72,168174.45433526408,158552.16654676007,53597.10193024324,1200.0000000000018,8550.0,0.05635969998547807,2.6193447411060333e-10
2025-07-09,evaluation,72,140685.61273028955,132806.44497323118,54288.251620787385,1200.0000000000055,8550.0,0.06449960000463761,3.4924596548080444e-10
2025-07-10,evaluation,72,112722.951615272,106794.5298859659,52579.739194660375,1200.0000000000036,3180.8144158400128,0.05493980000028387,7.275957614183426e-11
2025-07-11,evaluation,72,112890.84231383524,107880.25802154998,27723.122819371085,1200.0000000000095,3232.5602851816357,0.04954779997933656,1.8917489796876907e-10
2025-07-12,evaluation,72,141733.8948616157,135117.61932297656,30362.700319350453,1199.9999999999986,8549.999999999998,0.04790939998929389,3.2014213502407074e-10
2025-07-13,evaluation,72,172105.93567628544,163506.61062185193,54692.59261886802,1199.9999999999973,8550.0,0.0523477999959141,5.238689482212067e-10
2025-07-14,evaluation,72,173216.7567789672,164231.24992626184,54395.81494420084,1199.9999999999936,8550.0,0.04748559999279678,4.0745362639427185e-10
2025-07-15,evaluation,72,175998.4469638211,167013.88176466178,57608.928467945734,1199.9999999999973,8550.0,0.04734049999387935,4.0745362639427185e-10
2025-07-16,evaluation,72,146468.92654621386,139264.96115078346,56823.31669772428,1200.0000000000018,8550.000000000004,0.043459400010760874,2.9103830456733704e-10
2025-07-17,evaluation,72,117517.83052227976,112036.94180225758,54639.091149433734,1199.9999999999973,3566.297532672428,0.045458000007783994,7.275957614183426e-11
2025-07-18,evaluation,72,118628.0536917429,113150.38177144594,29615.766699759148,1199.9999999999923,3538.0219975226487,0.04230729999835603,4.3655745685100555e-11
2025-07-19,evaluation,72,147221.54157311327,140085.31497180148,31756.88209519799,1200.0000000000027,8550.0,0.049564799992367625,8.731149137020111e-11
2025-07-20,evaluation,72,174155.74795205425,165523.76437646366,55947.88284067245,1199.9999999999936,8550.000000000004,0.050904099975014105,3.2014213502407074e-10
2025-07-21,evaluation,72,175422.09810055693,167462.19070029096,56835.99746038457,1199.99999999999,8550.000000000002,0.054210899979807436,3.2014213502407074e-10
2025-07-22,evaluation,72,176209.5780640147,168804.1934403189,58507.301676179006,1199.999999999991,8550.0,0.054456899990327656,5.820766091346741e-11
2025-07-23,evaluation,72,145026.3481973621,139405.25176392953,57630.28913484869,1199.9999999999973,8549.999999999998,0.052702899993164465,1.7462298274040222e-10
2025-07-24,evaluation,72,115073.87779680175,110668.32318419371,55324.58464713099,1200.0000000000136,3687.048923578084,0.04803070001071319,5.820766091346741e-11
2025-07-25,evaluation,72,116143.90280016953,111596.74973963868,28165.402681362146,1199.9999999999977,3574.2350054518447,0.04477889998815954,2.9103830456733704e-11
2025-07-26,evaluation,72,144399.78920248238,138830.74198043082,30643.25158914127,1199.9999999999968,8550.0,0.045298000011825934,4.0745362639427185e-10
2025-07-27,evaluation,72,172331.94908216567,165338.09441417392,56526.961616824155,1200.0,8550.0,0.049034600000595674,7.566995918750763e-10
2025-07-28,evaluation,72,173253.06262210268,166041.323697456,55968.28792293673,1199.9999999999982,8550.000000000002,0.05361589998938143,6.984919309616089e-10
2025-07-29,evaluation,72,174930.66121852063,167564.54681561422,57232.33921296909,1199.9999999999982,8550.0,0.049526499991770834,8.731149137020111e-11
2025-07-30,evaluation,72,144213.10443209895,138376.84704015416,57463.29462392572,1199.9999999999973,8550.000000000002,0.05025159998331219,1.4551915228366852e-10
2025-07-31,evaluation,72,112787.76599789683,108356.35647683297,54869.73525904956,1200.0000000000055,3839.313196076346,0.048753100010799244,1.1641532182693481e-10
2025-08-01,evaluation,72,114261.33456780555,109776.84815985349,27201.26104774131,1200.0000000000132,3722.2929736525507,0.047948399995220825,1.4551915228366852e-11
2025-08-02,evaluation,72,142663.89348040096,137135.99916055432,29517.043808512954,1199.9999999999936,8550.0,0.05364900000859052,2.0372681319713593e-10
2025-08-03,evaluation,72,167474.98977756733,160680.22151637933,55031.177830157016,1200.0000000000018,8550.000000000002,0.05251559999305755,5.820766091346741e-11
2025-08-04,evaluation,72,162982.21746728622,156041.54025719484,53389.28994811022,1199.9999999999927,8550.0,0.05245620000641793,2.3283064365386963e-10
2025-08-05,evaluation,72,157912.47218519193,151176.67527430048,51918.18504850539,1199.9999999999964,8550.000000000002,0.05609169998206198,1.4551915228366852e-10
2025-08-06,evaluation,72,127936.14378416153,122886.76779825005,51067.88314172644,1200.0000000000055,8550.000000000002,0.053339799982495606,1.0186340659856796e-10
