date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-04-23,1,56325.869633802366,2934.2563588161756,59260.125992618545,33734.18785232612,18557.025213150264,52291.21306547638,16535.40670318277,13286.73945308804,4611.542025857145,40,1,58.603520904762675,7,711.5174109523815,9516.2814351,9635.1036312
2025-04-24,1,55551.85301918094,607.6691548095229,56159.52217399047,33404.20497443871,2832.5008408147332,36236.705815253445,19328.013937281015,15430.795875719119,5172.197412428568,37,1,146.70082147618993,10,686.3126109523793,9635.1036312,9884.987423953895
2025-04-25,1,26939.84574437959,691.6121704761917,27631.457914855782,13012.917409857844,2571.1183544767187,15584.035764334563,19425.8671696214,15746.832242763267,21952.065337997647,41,1,152.85969666666676,8,631.2015371428571,9884.987423953895,9871.787606876194
2025-04-26,1,26827.580578320954,830.322894238094,27657.90347255905,12928.231994102955,3296.639149667111,16224.871143770066,19554.19735245032,16183.873713393334,24217.38620016873,36,1,56.84496690476203,3,737.9923095238094,9871.787606876194,9488.483320311112
2025-04-27,1,52899.22939711269,3666.8605304436655,56566.08992755636,31860.69945859762,22598.61224725899,54459.311705856606,17793.43888928412,14335.399063680143,4534.57891861905,53,1,168.16297195238158,10,852.9755823809526,9488.483320311112,9574.3571388
2025-04-28,1,52882.944569691645,9447.371461542623,62330.316031234266,31870.663300984725,60479.77396870705,92350.43726969177,11279.462380563786,9100.859571186662,3529.745905190477,62,1,28.510909999999853,3,723.7855723809516,9574.3571388,9613.807091100001
2025-04-29,1,54564.65467877802,1354.4957353269085,55919.15041410492,32861.931003545134,8029.600029420062,40891.5310329652,17801.065789243974,14384.919394234286,5069.790302428573,40,1,34.320497333333265,4,744.7087809523805,9613.807091100001,9651.522530048147
2025-04-30,1,53936.78768607214,2901.4262224944255,56838.21390856656,32610.69982459611,18301.133553096275,50911.83337769239,15427.240091691769,12530.392486443667,5684.511869985132,41,1,96.9079705238093,7,552.0719580952384,9651.522530048147,9613.380294300001
2025-05-01,1,53457.22207730089,5206.762104103802,58663.98418140469,32446.019363376905,31977.967793352767,64423.98715672967,16588.368366976483,14159.07907103429,5223.316085462496,56,1,108.0770759999998,4,696.1236561904766,9613.380294300001,8810.601745651853
2025-05-02,1,27573.27873050769,3334.8826707866006,30908.16140129429,13311.342827493925,18476.806003745598,31788.148831239523,19234.349335333332,15509.745634419996,12893.237617047618,45,1,29.473283333333256,2,595.8987223809524,8810.601745651853,8888.465442540743
