date,variant,initial_soc_kwh,rho,objective,seconds,recovery_error,emergency_charging_slots
2025-06-21,mpc_closed,9278.712364747218,0.9263912549389517,18637.14164921939,0.4914680999936536,1.4551915228366852e-11,1
2025-06-22,greedy_closed,9851.038773587306,0.9271965220309389,50473.48843119023,0.7360444999940228,1.4551915228366852e-11,65
2025-06-22,dp_closed,9851.038773587306,0.9271965220309389,50473.48843119023,0.7233984000049531,1.4551915228366852e-11,65
2025-06-22,mpc_closed,9851.038773587306,0.9271965220309389,50473.48843119023,0.7309125000028871,1.4551915228366852e-11,65
2025-06-23,greedy_closed,10103.140036026458,0.9273766021405517,49898.73994524027,0.9605222000100184,7.275957614183426e-12,64
2025-06-23,dp_closed,10103.140036026458,0.9273766021405517,49898.73994524027,0.9618723999883514,7.275957614183426e-12,64
2025-06-23,mpc_closed,10103.140036026458,0.9273766021405517,49898.73994524027,0.9685194999910891,7.275957614183426e-12,64
2025-06-24,greedy_closed,9813.053587575725,0.9269965155378165,49566.83934684387,0.894286299997475,7.275957614183426e-12,64
2025-06-24,dp_closed,9813.053587575725,0.9269965155378165,49566.83934684387,0.889182399987476,7.275957614183426e-12,64
2025-06-24,mpc_closed,9813.053587575725,0.9269965155378165,49566.83934684387,0.8871688000217546,7.275957614183426e-12,64
2025-06-25,greedy_closed,9621.38857189947,0.9297163258529932,49963.297132562046,1.0265824999951292,5.820766091346741e-11,63
2025-06-25,dp_closed,9621.38857189947,0.9297163258529932,49963.297132562046,1.0194559000083245,5.820766091346741e-11,63
2025-06-25,mpc_closed,9621.38857189947,0.9297163258529932,49963.297132562046,1.033943900023587,5.820766091346741e-11,63
2025-06-26,greedy_closed,10021.424222168003,0.9286519560809142,49993.26914949427,0.9817100999935064,1.4551915228366852e-11,59
2025-06-26,dp_closed,10021.424222168003,0.9286519560809142,49993.26914949427,1.0076285999966785,1.4551915228366852e-11,59
2025-06-26,mpc_closed,10021.424222168003,0.9286519560809142,49993.26914949427,0.9944370000157505,1.4551915228366852e-11,59
2025-06-27,greedy_closed,9798.505288880002,0.9283044009546245,18503.736200677133,0.4689667000202462,1.4551915228366852e-11,1
2025-06-27,dp_closed,9798.505288880002,0.9283044009546245,18503.736200677133,0.46253069999511354,1.4551915228366852e-11,1
2025-06-27,mpc_closed,9798.505288880002,0.9283044009546245,18503.736200677133,0.45443929999601096,1.4551915228366852e-11,1
2025-06-28,greedy_closed,10206.286591867725,0.9274485998015302,18391.075260486705,0.4316170000238344,3.637978807091713e-12,1
2025-06-28,dp_closed,10206.286591867725,0.9274485998015302,18391.075260486705,0.4397617999929935,3.637978807091713e-12,1
2025-06-28,mpc_closed,10206.286591867725,0.9274485998015302,18391.075260486705,0.4499620999849867,3.637978807091713e-12,1
2025-06-29,greedy_closed,10384.73295271957,0.927766227266321,51177.66215649722,0.8209403000073507,1.4551915228366852e-11,60
2025-06-29,dp_closed,10384.73295271957,0.927766227266321,51177.66215649722,0.8323425000126008,1.4551915228366852e-11,60
2025-06-29,mpc_closed,10384.73295271957,0.927766227266321,51177.66215649722,0.8206161000125576,1.4551915228366852e-11,60
2025-06-30,greedy_closed,10800.0,0.927598238068335,51111.79050409482,0.8363297999894712,7.275957614183426e-12,59
2025-06-30,dp_closed,10800.0,0.927598238068335,51111.79050409482,0.838223900005687,7.275957614183426e-12,59
2025-06-30,mpc_closed,10800.0,0.927598238068335,51111.79050409482,0.84538449998945,7.275957614183426e-12,59
2025-07-01,greedy_closed,10378.3999008446,0.927248178828318,51586.17620297586,0.9446655999927316,1.4551915228366852e-11,59
2025-07-01,dp_closed,10378.3999008446,0.927248178828318,51586.17620297586,0.9368723999941722,1.4551915228366852e-11,59
2025-07-01,mpc_closed,10378.3999008446,0.927248178828318,51586.17620297586,0.9369023999897763,1.4551915228366852e-11,59
2025-07-02,greedy_closed,6726.347946624337,0.9200546068907816,51157.446833469505,1.0056444999936502,7.275957614183426e-12,83
2025-07-02,dp_closed,6726.347946624337,0.9200546068907816,51157.446833469505,1.009589599998435,7.275957614183426e-12,83
2025-07-02,mpc_closed,6726.347946624337,0.9200546068907816,51157.446833469505,1.008988900022814,7.275957614183426e-12,83
2025-07-03,greedy_closed,6597.515944990157,0.9161946571715196,49747.294443011306,1.08900179999182,5.820766091346741e-11,83
2025-07-03,dp_closed,6597.515944990157,0.9161946571715196,49747.294443011306,1.1034841999935452,5.820766091346741e-11,83
2025-07-03,mpc_closed,6612.410215405078,0.9161946571715196,49740.22462932103,1.0320950000023004,5.820766091346741e-11,83
2025-07-04,greedy_closed,6467.654848639103,0.9159675019252324,19864.469281060447,0.4911386000167113,3.637978807091713e-12,0
2025-07-04,dp_closed,6467.654848639103,0.9159675019252324,19864.469281060447,0.47691860000486486,3.637978807091713e-12,0
2025-07-04,mpc_closed,6467.654848639103,0.9159675019252324,19864.469281060447,0.46845159999793395,3.637978807091713e-12,0
