date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,difference_vs_v2b_yuan
2025-03-12,1,74920.20875388828,890.3149907249041,75810.52374461318,45615.951420386686,3670.6541273923967,49286.60554777908,20012.59019371056,16425.03566022973,9787.434527799014,52,1,555.8251803927185,30,670.2119911567299,6606.182356632013,6367.473908494038,46859.67644928582,2426.9290984932595
2025-03-13,1,73720.42494971643,1129.0071950138,74849.43214473022,44857.9493932532,4825.3600595931675,49683.30945284636,21784.134564048996,17790.21442402196,3309.893988036522,60,1,494.82621674128285,29,700.8811426964079,6367.473908494038,6206.290100558187,52843.534614193064,-3160.2251613467015
2025-03-14,1,31864.833822374185,775.3782557084573,32640.21207808264,16578.24036374175,2934.3920690274517,19512.6324327692,15869.740116680216,12503.672473528472,13244.718451597566,46,1,532.526550421108,30,491.8992172616697,6206.290100558187,6596.08679053875,17608.291515154855,1904.3409176143432
2025-03-15,1,31521.983470451945,1058.6783569764818,32580.661827428426,16474.782888871938,4107.445956055331,20582.22884492727,15839.982575941995,13124.369671758499,8940.923773244931,55,1,676.3650618615228,29,455.2680039394284,6596.08679053875,6269.438140265995,18692.584774076116,1889.6440708511545
2025-03-16,1,73315.15723364976,851.2106098434015,74166.36784349316,44462.913732851375,3475.8119293337377,47938.72566218511,21347.61331803759,16849.58016522757,6317.287757349801,53,1,537.7024590472445,29,787.4168552394115,6269.438140265995,6760.534387358091,47741.147505319226,197.57815686588583
2025-03-17,1,72791.7808039537,796.6193838077045,73588.4001877614,44072.23411129029,3603.275593343761,47675.50970463405,18640.49642214136,15166.284210325608,12256.056542612328,36,1,457.29262003709573,21,485.3420132367058,6760.534387358091,6685.554266923529,44831.95476477479,2843.554939859263
2025-03-18,1,70226.31425253257,966.1058413643897,71192.42009389696,42262.63677446655,4182.008521009966,46444.64529547651,21419.788298663545,17428.263427278565,6074.936855845316,52,1,289.7876454114088,17,433.2542466997539,6685.554266923529,6598.626594300091,47953.02885620922,-1508.3835607327055
2025-03-19,1,70227.49464823755,547.5071788760653,70775.00182711362,42301.9326398458,2376.7216215073563,44678.65426135316,21516.770860295856,17325.31555844378,7118.0760752615415,44,1,232.51357410664116,21,339.6469999727403,6598.626594300091,6713.3697480732735,45677.24807417138,-998.5938128182243
2025-03-20,1,69885.79111179117,873.9462163968958,70759.73732818807,42210.97675705566,3866.338078505116,46077.31483556077,20989.700167682546,17355.97889399263,4917.054237831489,51,1,374.4082387494595,23,666.9617619339028,6713.3697480732735,6319.678905662419,44753.326657382466,1323.9881781783042
2025-03-21,1,30852.32182934973,883.9726233310768,31736.294452680806,15929.915975667343,3504.580756241007,19434.49673190835,15848.83393270414,12768.559761993118,16622.55576530312,57,1,657.6185658394897,31,519.484511577651,6319.678905662419,6396.340820659353,17141.057475996724,2293.4392559116277
2025-03-22,1,31024.31749295866,995.7722894337605,32020.08978239242,16082.590640686465,3802.026257854752,19884.616898541215,15882.19393619734,12410.370163258325,12667.066276120073,57,1,764.4627981200542,37,288.74472413569464,6396.340820659353,6901.015181838817,17385.321593042834,2499.295305498381
2025-03-23,1,68335.22038996742,884.3357296899976,69219.55611965741,41194.107692636964,3814.623225728894,45008.73091836586,20368.057655422454,16939.193569379426,7020.9719169477185,45,1,398.448337602693,19,608.8002391000698,6901.015181838817,6410.940883519658,43961.78443628162,1046.9464820842404
2025-03-24,1,68027.55711695389,819.9009265260196,68847.45804347991,40991.5136127776,3080.829721960521,44072.34333473812,21132.236119724166,16876.78351764424,6593.508358066653,50,1,475.5423211465526,26,520.3680742231111,6410.940883519658,6677.971705000034,43480.00910580167,592.3342289364518
2025-03-25,1,67516.56393039915,1142.1935287912368,68658.75745919038,40685.38163090013,4520.2533878723725,45205.6350187725,20652.015830028497,17086.804700520745,4143.4216130159675,56,1,523.1747981894647,25,694.5114992085439,6677.971705000034,6279.447395891525,45403.05865168481,-197.42363291231595
2025-03-26,1,68259.82905131872,553.2722971293218,68813.10134844805,41061.10026875416,1909.297693309572,42970.39796206374,19982.760646127335,16037.494008130767,9275.279843784807,39,1,422.6748521215199,26,420.74651721091186,6279.447395891525,6444.494190594167,41534.140443029886,1436.257519033854
2025-03-27,1,67647.47970530714,968.5657701896868,68616.04547549682,40744.211478934565,4153.150679457036,44897.3621583916,20519.65992633416,16567.184079777413,5946.5802289400735,54,1,610.3076631953452,27,524.4189677645551,6444.494190594167,6504.205813431114,42818.063435981654,2079.298722409949
2025-03-28,1,30209.17216858985,898.5031228187928,31107.675291408643,15402.45352208266,3469.412645906147,18871.866167988806,15481.277392381107,12504.259316039708,17308.77644840058,47,1,568.8748316686417,26,377.1278793046075,6504.205813431114,6543.734004307768,16778.61254860166,2093.2536193871456
2025-03-29,1,30352.00118035456,742.4253340082341,31094.426514362793,15467.095698204601,3180.987766436937,18648.08346464154,15235.1353999956,12357.894699612729,20509.97663064659,53,1,436.4495385182266,33,496.13797654296627,6543.734004307768,6524.361753623003,16274.31547448522,2373.767990156319
2025-03-30,1,64265.603498415745,926.7628702899863,65192.366368705734,38669.54015101427,3758.184206090916,42427.72435710518,20483.414763764093,16608.58458192807,5971.916486869706,50,1,509.94950514607615,25,693.6790415834788,6524.361753623003,6505.452172201718,42134.76771564178,292.9566414634028
2025-03-31,1,63574.08142695085,1177.8627743043812,64751.94420125523,38198.91292946306,4950.490755120186,43149.403684583245,19663.459455955788,16079.7883941917,4216.8836561578055,61,1,843.7512301931107,38,774.6187922527388,6505.452172201718,6336.134133460033,46077.368885160126,-2927.9652005768803
2025-04-01,1,64358.5475993809,1624.3073484797437,65982.85494786064,38535.79454285568,6958.002091720225,45493.796634575905,19880.643757598245,16173.931268737948,2067.290942333681,64,1,928.4556713486734,37,757.0139054266691,6336.134133460033,6257.67877225629,47648.78062276718,-2154.9839881912776
2025-04-02,1,64914.37894114538,2331.793802458745,67246.17274360413,38725.108406023064,10542.192481554639,49267.3008875777,21460.007700991504,17259.558867607582,2610.3885102202044,60,1,606.7024429050826,27,389.7846534628614,6257.67877225629,6394.398072473563,52217.71101380157,-2950.410126223869
2025-04-03,1,66585.40374115367,773.0761088561087,67358.47985000978,39702.07309732879,3143.6324767790315,42845.705574107815,21266.44360386582,17204.302122581918,7432.808102059205,41,1,408.7325027105625,22,634.758929216251,6394.398072473563,6418.30606863956,41419.51627875274,1426.1892953550778
2025-04-04,1,29783.94054113699,820.2973902665764,30604.237931403568,15094.941334713882,3371.1044102823676,18466.04574499625,15513.153981716809,12328.31714687553,20988.59884656229,49,1,528.1009595736281,34,439.55628488804905,6418.30606863956,6682.014488989655,15861.573049826251,2604.4726951699977
2025-04-05,1,29979.21815704981,969.377441956649,30948.59559900646,15179.303835435529,3809.374852851797,18988.678688287324,14942.628027043982,12355.558647612457,16317.411236241602,48,1,792.0051153507042,31,500.9495788994797,6682.014488989655,6401.981215982065,17219.166943122334,1769.5117451649894
2025-04-06,1,66410.95352963892,801.2915138072688,67212.2450434462,39422.18745553025,3406.420099169728,42828.60755469998,20120.447619208684,16330.89647857801,9012.61763614885,43,1,447.61066971405995,25,536.7843952080173,6401.981215982065,6364.9435415165335,40031.50725413221,2797.1003005677703
2025-04-07,1,65854.1500518769,668.0413846972345,66522.19143657414,38994.50485683795,2567.574795910191,41562.079652748136,19757.265519521756,15872.478463984924,9394.685097703967,44,1,459.6791214981289,24,462.14166128438046,6364.9435415165335,6510.395326880645,39476.44391977004,2085.635732978095
2025-04-08,1,65722.5695041373,721.2686686150568,66443.83817275235,38912.034255976214,3415.286862266086,42327.3211182423,20737.741471933266,17183.923491949252,8536.826576101666,43,1,299.6458306515409,19,519.3271673265278,6510.395326880645,6081.114327232532,41703.8970320601,623.4240861821963
2025-04-09,1,64567.02502201335,1368.8533543558356,65935.87837636919,38357.33430009919,5473.102627475833,43830.43692757502,21321.44420464965,17110.67681487226,2590.799969925123,64,1,951.9422123202288,40,603.2136649126771,6081.114327232532,6258.5509837813715,44465.33169072687,-634.8947631518458
2025-04-10,1,65751.57938019345,1033.515073799184,66785.09445399263,39037.700596739676,4520.205255676521,43557.905852416196,20785.474664080444,16640.84553025304,8179.827420165228,55,1,443.71326691105935,31,611.2455618342626,6258.5509837813715,6475.649814505956,42017.4321005124,1540.4737519037953
2025-04-11,1,29183.61099050627,865.6745828530072,30049.285573359277,14650.545873058034,3544.0947321240674,18194.640605182103,15328.36580115877,12392.302680984341,21796.57228651818,51,1,642.3010888960948,34,464.21661631605707,6475.649814505956,6501.953834455139,16253.099711901148,1941.540893280955
2025-04-12,1,29526.071356041208,940.8548677589155,30466.926223800125,14847.18083076083,3834.2885551101967,18681.469385871027,14710.087463205398,11721.410724733518,18453.088935328244,51,1,616.2976398539275,35,542.4430533068266,6501.953834455139,6717.242857191644,15530.948010756842,3150.5213751141855
2025-04-13,1,64984.92839902231,704.4184860263574,65689.34688504867,38410.07437928626,3658.600402811793,42068.67478209806,19790.12326827773,16272.656981018457,7895.522114456064,39,1,185.7418179704099,12,607.2170661243024,6717.242857191644,6447.623819732204,39789.96657042234,2278.708211675723
2025-04-14,1,64568.85266376129,937.2096457541409,65506.06230951543,38086.279112237375,3884.660658766469,41970.93977100385,19762.047627410273,16149.718176097642,9365.701058202798,44,1,530.1066672870488,24,552.1324143392939,6447.623819732204,6289.335377626287,39306.32743543932,2664.612335564525
2025-04-15,1,64593.1872300765,782.0831658591383,65375.270395935644,38213.78056836207,3294.4170164581224,41508.19758482019,18972.034591648047,15154.376976469648,11418.183947423908,38,1,503.16886165087783,22,462.22731906359866,6289.335377626287,6525.969869587698,38642.430391209375,2865.7671936108163
2025-04-16,1,63411.125760508185,1056.0457507557392,64467.17151126392,37514.99269662666,4163.877237666342,41678.869934293,19673.54391038985,16061.362578389075,5075.398229263146,54,1,639.5935014193591,30,628.5074578262191,6525.969869587698,6386.2009685062585,39811.37485265013,1867.4950816428682
2025-04-17,1,62256.96071154632,781.137589378301,63038.09830092463,36966.33890468173,3193.071447724986,40159.41035240672,19809.103078373617,15868.719178374971,6229.3720509259765,44,1,526.8185641926568,23,478.58736500761245,6386.2009685062585,6582.4835408481,38147.46664981432,2011.943702592398
2025-04-18,1,28662.487320280867,823.3224267929991,29485.809747073865,14293.79014826796,3557.787784842506,17851.577933110468,15312.561920163726,12033.855880032146,19852.98652360895,45,1,632.1733299466096,29,239.84977245596224,6582.4835408481,6992.838291181951,14908.335462583605,2943.2424705268622
2025-04-19,1,28533.749621708685,918.0417509747537,29451.791372683438,14225.318389728776,3450.4902449172314,17675.808634646008,14757.095419483987,12122.751189628334,20032.767892827786,53,1,575.8112081890488,34,381.5595528922985,6992.838291181951,6804.50062468606,15006.899477751194,2668.9091568948133
2025-04-20,1,61814.73144195273,820.1736311107503,62634.905073063484,36548.49811525392,3192.22150085212,39740.719616106035,19780.99914502934,16021.873051432522,6918.034096133332,41,1,371.2939498585173,16,667.1046363215086,6804.50062468606,6805.318686954109,38313.027304504125,1427.6923116019098
2025-04-21,1,61589.531866203506,757.2261923921814,62346.75805859569,36315.87940651167,3092.3764409693194,39408.255847480985,18117.51429022378,15125.986893890175,10838.320278928752,45,1,423.3048657439376,22,516.291966416634,6805.318686954109,6304.429443833098,37345.85906452578,2062.3967829552057
2025-04-22,1,60953.583801929075,1171.6442981050154,62125.22810003409,36205.6530132423,4369.316357395074,40574.96937063737,19290.70130471134,15388.95538731694,6070.552865973024,51,1,694.5074894422208,30,694.0604704707396,6304.429443833098,6567.221298832261,38167.607393168,2407.3619774693725
2025-04-23,1,61523.6354042007,1019.3643113804677,62542.999715581165,36329.427489072215,4230.238581120746,40559.666070192965,18713.433556134634,15053.867577278026,7483.517020057889,42,1,622.2778753221527,26,676.9650833079533,6567.221298832261,6682.791969044519,37439.877134949114,3119.7889352438506
2025-04-24,1,60416.68709625399,878.8561173321666,61295.543213586156,35772.48391665235,4035.967765297265,39808.45168194962,18098.907993469078,14762.975518524994,10869.504038642075,39,1,537.5832359361189,20,559.3458244806643,6682.791969044519,6568.503031472249,36297.44454993917,3511.007132010447
2025-04-25,1,27609.05705109131,951.4473632009843,28560.504414292292,13512.90539978285,3627.9205466133963,17140.825946396246,14777.74841500078,12043.702517822834,23826.100867114346,47,1,633.0389875641526,28,450.7045861457332,6568.503031472249,6486.584918503134,14228.583221304765,2912.2427250914807
2025-04-26,1,27464.525024154496,1011.2002179083718,28475.72524206287,13436.557084945183,3896.274141949306,17332.83122689449,14984.526741118003,12272.43011410336,25693.43498171489,50,1,598.5664144163713,32,613.1070791053335,6486.584918503134,6336.6255253945,14974.064505436127,2358.7667214583635
2025-04-27,1,57323.340456883816,1586.2344831090188,58909.57493999283,33825.8140944689,7127.616636873234,40953.43073134214,19894.22825157658,16162.661959972389,6604.537465055308,63,1,723.7176911510903,29,476.3697729532087,6336.6255253945,6282.917662955213,38491.05813830441,2462.372593037726
2025-04-28,1,57415.79763243956,4503.557772957361,61919.35540539692,33980.90881125893,25183.974403140066,59164.883214399,16652.351567558842,13458.93413694526,2103.9706581166647,81,1,746.0659075103856,40,376.65050893162714,6282.917662955213,6315.662810485663,54267.756567187615,4897.126647211386
2025-04-29,1,59288.18134961121,1156.0067268632924,60444.1880764745,35067.50839869186,5180.434515968762,40247.94291466063,17674.362760709766,14206.2148170543,9542.826416152373,56,1,605.3975438911131,34,493.0284611454211,6315.662810485663,6437.906165064116,37509.7676278413,2738.175286819329
2025-04-30,1,58984.08433914275,1022.5142288836861,60006.598568026435,34954.26486935503,4093.1675273159776,39047.43239667101,17769.836426122936,14454.350032985316,8434.257741555479,41,1,772.077993542569,24,412.75593292256536,6437.906165064116,6370.370023035521,38166.19882681597,881.2335698550378
2025-05-01,1,58568.23502587691,2694.5363999366373,61262.771425813546,34855.287503036925,13839.583506507493,48694.87100954442,18529.95645105525,15903.86971864719,7625.30589340548,66,1,572.0875770947293,24,644.1069189865203,6370.370023035521,5376.364474932813,47075.38071177381,1619.4902977706079
2025-05-02,1,27554.395030188185,2924.538229543007,30478.93325973119,13640.197259090557,15022.51126455856,28662.708523649115,16294.471333902016,12970.560015257059,12864.7018577529,64,1,482.2954017088713,29,530.5442874654559,5376.364474932813,5629.655325159012,28058.15664764773,604.5518760013838
2025-05-03,1,28301.8861547901,1932.6682393336432,30234.55439412374,14176.272199410381,9395.876409224238,23572.14860863462,16160.79089654253,12828.76623986381,18035.358087445024,57,1,602.6143729785871,32,459.50209855056124,5629.655325159012,5920.1824210874975,21172.501286726518,2399.6473219081017
2025-05-04,1,63102.86275561037,1656.9230598101312,64759.7858154205,37571.24353811755,7673.111825435896,45244.35536355345,17356.318886597583,14217.678245120027,9886.477840609608,59,1,701.4767364549849,28,630.747999032766,5920.1824210874975,5743.449146669737,43243.3921403343,2000.9632232191507
2025-05-05,1,64145.38911650079,1575.5362133728347,65720.92532987363,38255.0528882428,7061.959266518901,45317.0121547617,20720.837638412268,16556.517009731713,6480.59790119307,56,1,756.0275399422874,30,661.2689794239851,5743.449146669737,5996.073010427762,45360.14231317441,-43.130158412706805
2025-05-06,1,63852.472049590804,1318.9737901152414,65171.445839706044,38382.51104698909,5399.529166147813,43782.040213136905,19911.35437104973,16303.443430910083,8693.452532899735,50,1,650.6626272761457,24,915.5126506655021,5996.073010427762,5801.354798916876,43369.4661190358,412.5740941011027
2025-05-07,1,65124.84288491183,1297.971630238606,66422.81451515043,39001.03535597613,6241.331958481414,45242.367314457544,19951.33748891298,15897.898271054446,7301.529347291899,56,1,596.9677953367919,31,672.9896973821727,5801.354798916876,6093.227126655847,42754.63900389223,2487.7283105653114
2025-05-08,1,66901.78627954861,1165.629608275338,68067.41588782395,40794.97805945704,4761.332622224284,45556.31068168133,19391.98713944544,15116.399326201754,7965.315674580273,51,1,655.2675034109759,30,555.0925398473483,6093.227126655847,6750.016300821468,43607.561757875745,1948.748923805586
2025-05-09,1,31267.221950853498,966.902972858272,32234.12492371177,16897.42857471438,4140.078910681016,21037.507485395396,15202.140118542551,11731.564624433666,20264.163579602882,52,1,597.3252727595748,33,374.41761578967186,6750.016300821468,7396.870602583464,17314.611015315473,3722.8964700799224
2025-05-10,1,31234.709808318767,1219.2160481388535,32453.92585645762,16877.795017603807,5013.656668996045,21891.451686599852,14163.074260695832,11708.66398343673,17878.470295865183,48,1,922.3970972900576,31,476.2647174092466,7396.870602583464,7134.010788946678,17818.476456233002,4072.97523036685
2025-05-11,1,67722.49817024103,871.6274328042304,68594.12560304526,41029.95553037687,4036.7088095813865,45066.66433995825,17752.955543972417,14757.830250610983,10114.921226350487,47,1,415.47216726083167,24,697.947697322017,7134.010788946678,6714.081611176315,42437.168681843774,2629.4956581144797
2025-05-12,1,68727.9956937135,692.025556982459,69420.02125069597,41588.46234751766,3499.036787649018,45087.499135166676,16492.511060353594,12901.489390683924,13897.80434769295,32,1,372.5032748099916,16,463.30848691181205,6714.081611176315,7222.353353623524,43126.758404087566,1960.7407310791095
2025-05-13,1,67700.03524935362,651.2572692224555,68351.29251857607,40955.80710764834,3190.6602414115164,44146.46734905986,17777.90155057382,14606.469843073333,12050.648044408917,31,1,243.98789145188368,13,495.1487091919993,7222.353353623524,6993.053812391818,41268.67205718354,2877.7952918763185
2025-05-14,1,67999.76980080357,650.4044370249644,68650.17423782853,41092.57230270515,2951.122732802699,44043.69503550785,17728.928241391266,14261.037220786793,12168.134433890727,36,1,309.95097355514736,16,553.7919435546036,6993.053812391818,7103.492317658632,41679.253960975526,2364.4410745323257
2025-05-15,1,68015.17433557706,965.0210729285936,68980.19540850565,41475.99749354555,4177.053782578547,45653.0512761241,18576.226026140852,14394.043641126651,12032.954740158126,40,1,507.4992148420037,20,794.366220656853,7103.492317658632,7828.71391771134,42734.99205262362,2918.0592235004806
2025-05-16,1,31211.441270112613,994.8481725114203,32206.289442624035,17004.600878954647,4183.075003908077,21187.675882862724,13350.973727383105,11057.426002167575,27197.23518407517,40,1,607.4040974771111,24,499.9320093188956,7828.71391771134,7558.56138105883,17298.69611542564,3888.9797674370857
2025-05-17,1,31004.94035445547,1007.0587641644576,32011.999118619926,16806.38925310852,4484.25707203801,21290.64632514653,14274.080677512924,11767.241026719685,19056.360384493353,51,1,590.9703144483299,31,570.580653133871,7558.56138105883,7330.521738909703,18638.836939444704,2651.809385701825
2025-05-18,1,65181.90660079736,1027.66635522341,66209.57295602077,39702.92311045878,4207.218225464418,43910.1413359232,17877.992442712937,14355.523528280039,9010.935941587872,44,1,539.2716681884615,23,522.2330025539077,7330.521738909703,7470.133239262411,41710.7259905651,2199.415345358102
2025-05-19,1,65163.94265019406,1051.3145868798524,66215.2572370739,39429.680702325546,5101.576142606681,44531.25684493223,16430.67943157006,13735.173778315757,16004.535033819611,31,1,676.4459337995604,15,478.09273338785187,7470.133239262411,6996.440529546848,40342.23847686462,4189.0183680676055
2025-05-20,1,64046.218596504135,924.07077758195,64970.28937408608,38780.63458630146,4202.1414646963685,42982.776050997825,17348.166400790866,14214.02964755043,7308.75780417898,46,1,456.64539169471004,24,659.0332339762739,6996.440529546848,6816.424015202598,41255.85589109092,1726.9201599069056
2025-05-21,1,64148.7611598979,1075.5597960840698,65224.320955981966,38812.95327197243,4838.544523667479,43651.49779563991,16613.280185470932,13377.99418729062,10626.419674468323,49,1,554.8493652820837,22,618.5560226505373,6816.424015202598,6903.938196247973,41292.79752655875,2358.700269081157
2025-05-22,1,63709.88232846208,821.1038153814452,64530.986143843525,38770.07709709658,3919.904942424807,42689.98203952138,17523.069926193257,13570.461211576712,9761.746612560313,42,1,376.5176543094997,17,506.0448083150028,6903.938196247973,7596.410894736671,39404.93347820422,3285.0485613171622
2025-05-23,1,29771.395373819865,884.07395316771,30655.469326987575,15958.14998583403,3509.935433560865,19468.085419394894,14794.170298042814,12034.95889300848,21475.309038619907,47,1,564.8357346314367,28,454.2220157050737,7596.410894736671,7538.98761518801,16455.005860323916,3013.0795590709786
2025-05-24,1,30104.11774817834,904.8337996089707,31008.951547787314,16177.132208559939,3776.4054267015326,19953.53763526147,14465.494712657857,11738.485504411288,24527.44095620741,48,1,565.3205715347881,28,444.2391794098852,7538.98761518801,7515.171185011987,16573.269825578573,3380.2678096828968
2025-05-25,1,62412.904251561915,883.4290472082802,63296.333298770194,37979.78212966116,4480.550196116093,42460.33232577725,15828.74640250921,13179.446104921513,12102.022817849162,33,1,347.77350741357066,15,623.8452478822394,7515.171185011987,7117.213941801929,38737.006012835875,3723.3263129413754
2025-05-26,1,60968.49610761525,1351.971929001298,62320.46803661654,37141.63091982873,5559.252492349442,42700.88341217817,18603.64205832546,15120.235273107364,4257.228301398453,49,1,955.5612989428323,29,543.3653409367769,7117.213941801929,7060.230379731104,46021.093246741424,-3320.209834563255
2025-05-27,1,62502.51248617453,868.5144396503493,63371.02692582488,37926.93485325725,3703.5038943227637,41630.43874758001,16464.431276948442,13528.51323833963,11044.741587216064,39,1,538.4276517788252,20,480.64224213430253,7060.230379731104,6846.537153051781,38245.011545328976,3385.427202251034
2025-05-28,1,61811.46066421617,1120.7446801201124,62932.20534433628,37508.85947665662,4724.171310273879,42233.030786930496,18132.929270294117,14458.639453978907,6984.091428021068,43,1,634.3842531385712,22,535.8068945932741,6846.537153051781,7101.018547451032,42182.21113212516,50.81965480533836
2025-05-29,1,62354.5969212483,1254.996313632572,63609.59323488088,37713.759697451496,5496.637125480824,43210.396822932315,18500.462279086976,15183.580590552328,6182.588046346229,52,1,599.1368605682603,23,841.5999929248205,7101.018547451032,6880.789498015611,41909.95466002817,1300.4421629041462
2025-05-30,1,29422.056120006397,1197.800705168913,30619.85682517531,15479.357227761315,4926.432227303386,20405.7894550647,15262.063445954462,12248.935609481508,21010.49572203569,60,1,866.0198912751677,38,575.7590168339821,6880.789498015611,7006.718144395178,17540.94116744252,2864.8482876221788
2025-05-31,1,29917.136312521383,1150.7819931071756,31067.91830562856,15853.044100582709,4737.64768972965,20590.691790312358,15337.186954356759,12117.98094061061,19459.53074188241,51,1,667.2461407102437,31,591.6969526375652,7006.718144395178,7345.763135971138,17664.945792014816,2925.7459982975415
2025-06-01,1,64548.185935729576,9049.523897265412,73597.709832995,38855.959226494575,49198.72123879852,88054.68046529309,15345.021315588827,14409.1222398401,1436.9844572462578,103,1,725.9260054440588,19,453.14807992123036,7345.763135971138,5146.14649795653,83182.51075026613,4872.169715026961
2025-06-02,1,67613.71394176109,7602.045677479587,75215.75961924068,40679.899740242734,37963.92252901923,78643.82226926196,20154.097820802504,16367.029685879315,2787.884034317486,93,1,799.3238163837345,25,657.9124196520222,5146.14649795653,5099.245996812885,74343.12358618013,4300.698683081835
2025-06-03,1,70251.48578648007,4455.333351541662,74706.81913802173,42508.90708714058,22777.959796521358,65286.86688366194,21727.580946474525,17212.433629330568,1999.3049875444474,81,1,468.51483722294444,18,716.32650103021,5099.245996812885,5529.142593828208,58930.316584901484,6356.550298760456
2025-06-04,1,73837.98032427127,2516.609492733644,76354.5898170049,45034.512449881615,12512.704336991166,57547.216786872785,21443.371518510412,17170.754437311443,2436.711919139273,72,1,670.7804637621492,31,1220.6843925467156,5529.142593828208,5749.560919030428,58098.88499284129,-551.6682059685045
2025-06-05,1,76901.4906415957,1756.4714618403734,78657.96210343606,47405.93992449301,8513.493727557916,55919.433652050924,22515.2988535906,18201.7302638162,3195.0754969950003,62,1,652.8726923063189,28,1028.7258278579882,5749.560919030428,5789.18514968841,55879.26749498627,40.16615706465382
2025-06-06,1,35235.91747405392,3035.535327608035,38271.45280166195,19733.015075945306,15523.888878410213,35256.90395435552,16222.032415991269,12897.023093269712,4091.4480789403956,70,1,951.60981829,32,676.2852437350788,5789.18514968841,6058.988664891987,30941.347843183084,4315.556111172435
2025-06-07,1,38365.27178080956,1421.964751988764,39787.23653279833,21692.984963099978,5154.312200618158,26847.297163718136,14508.43314487001,11482.606654341897,5634.896875603548,57,1,939.2680930122372,36,763.0162412732882,6058.988664891987,6358.126657117332,25655.14690323862,1192.1502604795169
2025-06-08,1,90116.97531631119,868.5396217829423,90985.51493809413,57055.52180851424,4065.518639495512,61121.04044800976,16489.223366404956,12594.637642781943,21906.005947804446,36,1,488.89462174252265,22,564.2075583685832,6358.126657117332,7204.385861568523,57109.55695366632,4011.48349434344
