date,variant,control_issue_time,last_observation_end,initial_soc_kwh,innovation_kwh,objective_yuan,lower_bound_yuan,recovery_error,used_reference,reference_gap,removed_simultaneous_kwh,seconds
2025-06-29,C1,2025-06-29T23:00,2025-06-29T23:00,4943.496520829021,-115.25418001428761,17.181447109851238,17.18144710985117,6.750155989720952e-14,0,6.645195021512844,0.0,0.001640900009078905
2025-06-30,C1,2025-06-30T00:00,,6000.000000000001,0.0,3007.102838046433,3007.102838046434,9.094947017729282e-13,1,-9.094947017729282e-13,0.0,0.014606100012315437
2025-06-30,C1,2025-06-30T01:00,2025-06-30T01:00,9750.0,12.274668471415453,2964.5487860336657,2964.5487860207104,1.2955297279404476e-08,1,1.2955297279404476e-08,-1.1465169791335938e-07,0.014638000022387132
2025-06-30,C1,2025-06-30T02:00,2025-06-30T02:00,10050.0,9.22248646438436,2927.056548203422,2927.0565482007446,2.6775524020195007e-09,0,0.05336254094618198,-1.6104593214549823e-08,0.013771099998848513
2025-06-30,C1,2025-06-30T03:00,2025-06-30T03:00,10049.880952397481,21.209487244562297,2905.529740436847,2905.529740436848,9.094947017729282e-13,0,0.28413503189494804,0.0,0.013832699973136187
2025-06-30,C1,2025-06-30T04:00,2025-06-30T04:00,10047.203757279118,12.716896584136862,2888.9914270533873,2888.9914270533864,9.094947017729282e-13,0,0.4916490963510114,0.0,0.015057299984619021
2025-06-30,C1,2025-06-30T05:00,2025-06-30T05:00,10047.312614198174,-15.282638330500049,2850.5572087544915,2850.557208754491,4.547473508864641e-13,0,0.6366747112647317,0.0,0.014630999998189509
2025-06-30,C1,2025-06-30T06:00,2025-06-30T06:00,10057.490346768134,2.53781060914298,2813.876180853107,2813.87618085228,8.271854312624782e-10,0,0.21063975471224694,-1.1084466677857563e-12,0.012364199996227399
2025-06-30,C1,2025-06-30T07:00,2025-06-30T07:00,7508.879380036643,112.68898304456008,2848.8577593532823,2848.857759336486,1.6796093404991552e-08,0,66.7618738246324,-3.1771847375239304e-09,0.010167300002649426
2025-06-30,C1,2025-06-30T08:00,2025-06-30T08:00,6472.908789437664,16.1425642438183,2698.260427221733,2698.2604272018016,1.9931576389353722e-08,0,4.966174236188635,-2.912842234081836e-08,0.010040699999080971
2025-06-30,C1,2025-06-30T09:00,2025-06-30T09:00,3573.1178399291293,-13.000458174880748,2456.5701707869393,2456.5701707869393,0.0,0,3.8771806698200635,0.0,0.009131799975875765
2025-06-30,C1,2025-06-30T10:00,2025-06-30T10:00,1999.4810818973433,39.01391167037295,2159.3027737854472,2159.302773772106,1.3341377780307084e-08,0,9.193546781757505,-2.270610366394976e-09,0.009133699990343302
2025-06-30,C1,2025-06-30T11:00,2025-06-30T11:00,2460.201276663678,2.3207363482307244,1620.4648063627951,1620.4648063457616,1.7033471522154287e-08,0,3.7638490084646037e-06,-4.321634605730651e-09,0.008041699999012053
2025-06-30,C1,2025-06-30T12:00,2025-06-30T12:00,6960.201276663678,127.1565701800854,1473.4621208468914,1473.4621208348456,1.2045802577631548e-08,0,0.017815335245813912,-5.915410383749986e-08,0.008235200017224997
2025-06-30,C1,2025-06-30T13:00,2025-06-30T13:00,10710.201276663678,75.38152911500156,1373.547748021208,1373.5477479862514,3.495665623631794e-08,0,12.798586985558586,-1.3821511402056785e-07,0.0071078999899327755
2025-06-30,C1,2025-06-30T14:00,2025-06-30T14:00,10373.44455070614,-70.4371977213706,839.5430168286829,839.5430167656732,6.300967925199075e-08,0,23.933988371916826,0.0,0.00769989998661913
2025-06-30,C1,2025-06-30T15:00,2025-06-30T15:00,9654.605288385033,-34.6160875474354,669.2696382615428,669.2696382042698,5.7273041420558e-08,0,1.9599270451766415,0.0,0.006156900024507195
