date,variant,control_issue_time,last_observation_end,initial_soc_kwh,innovation_kwh,objective_yuan,lower_bound_yuan,recovery_error,used_reference,reference_gap,removed_simultaneous_kwh,seconds
2025-04-23,C0,2025-04-23T04:00,2025-04-23T04:00,10050.0,-29.74104492132426,1276.9634034182545,1276.9634034182545,0.0,1,0.0,0.0,0.012733499985188246
2025-04-23,C0,2025-04-23T05:00,2025-04-23T05:00,10050.0,-3.5360252288834317,1265.92888927247,1265.9288892724703,2.2737367544323206e-13,1,-2.2737367544323206e-13,0.0,0.010989300004439428
2025-04-23,C0,2025-04-23T06:00,2025-04-23T06:00,9998.43467686851,-12.585140583078555,1247.67487490372,1247.67487490372,0.0,1,0.0,0.0,0.010209600004600361
2025-04-23,C0,2025-04-23T07:00,2025-04-23T07:00,6309.615481985935,-30.88039215182704,1225.5632596461376,1225.5632596461369,6.821210263296962e-13,1,6.821210263296962e-13,0.0,0.009999100002460182
2025-04-23,C0,2025-04-23T08:00,2025-04-23T08:00,4253.075837861917,28.01074049921999,1180.2209102197323,1180.2209102197316,6.821210263296962e-13,1,6.821210263296962e-13,0.0,0.009198099985951558
2025-04-23,C0,2025-04-23T09:00,2025-04-23T09:00,2382.8515210950904,-39.53358029621249,1133.549481694862,1133.5494816948608,1.1368683772161603e-12,1,1.1368683772161603e-12,0.0,0.009176699997624382
2025-04-23,C0,2025-04-23T10:00,2025-04-23T10:00,2114.4769680257637,-80.86331771634804,1070.162429170716,1070.162429170715,9.094947017729282e-13,1,9.094947017729282e-13,0.0,0.008051499986322597
2025-04-23,C0,2025-04-23T11:00,2025-04-23T11:00,2846.733835199639,-86.75512988584723,981.4320255709807,981.43202557098,6.821210263296962e-13,1,6.821210263296962e-13,0.0,0.007445600000210106
2025-04-23,C0,2025-04-23T12:00,2025-04-23T12:00,6168.314117270602,79.3688987893816,869.8602093616418,869.8602093616412,5.684341886080801e-13,1,5.684341886080801e-13,0.0,0.0067273000022396445
2025-04-23,C0,2025-04-23T13:00,2025-04-23T13:00,9737.663510747563,85.99398642678528,750.3404028694752,750.3404028694742,9.094947017729282e-13,1,9.094947017729282e-13,0.0,0.006932899996172637
2025-04-23,C0,2025-04-23T14:00,2025-04-23T14:00,10733.38981740342,84.16095013508772,643.2219027295954,643.2219027295945,9.094947017729282e-13,1,9.094947017729282e-13,0.0,0.005961499991826713
2025-04-23,C0,2025-04-23T15:00,2025-04-23T15:00,10639.550317406009,25.64772113879105,574.8494343780831,574.8494343780823,7.958078640513122e-13,1,7.958078640513122e-13,0.0,0.006038599996827543
2025-04-23,C0,2025-04-23T16:00,2025-04-23T16:00,10800.000000000002,-43.64896252124993,469.31020497211034,469.3102049721096,7.389644451905042e-13,1,7.389644451905042e-13,0.0,0.0054583000019192696
2025-04-23,C0,2025-04-23T17:00,2025-04-23T17:00,10800.000000000002,-7.01523868943525,358.5502322605091,358.55023226050827,8.526512829121202e-13,1,8.526512829121202e-13,0.0,0.0048627999785821885
2025-04-23,C0,2025-04-23T18:00,2025-04-23T18:00,10800.000000000002,-27.946451995227562,306.7988047450517,306.7988047450504,1.3073986337985843e-12,1,1.3073986337985843e-12,0.0,0.004502700001467019
2025-04-23,C0,2025-04-23T19:00,2025-04-23T19:00,9394.583500821956,-34.806195223055624,222.01244634429113,222.0124463442897,1.4210854715202004e-12,1,1.4210854715202004e-12,0.0,0.004066600027726963
2025-04-23,C0,2025-04-23T20:00,2025-04-23T20:00,4489.4588416427,34.33385262158538,146.5107034668198,146.51070346681757,2.2168933355715126e-12,1,2.2168933355715126e-12,0.0,0.003477500024018809
2025-04-23,C0,2025-04-23T21:00,2025-04-23T21:00,1200.0000000000023,-14.950998768634918,93.9908842319041,93.99088423190227,1.8332002582610585e-12,1,1.8332002582610585e-12,-2.5263741715914672e-12,0.0032712999964132905
2025-04-23,C0,2025-04-23T22:00,2025-04-23T22:00,1950.0000000000023,-2.0465449871222745,58.071953137399895,58.07195313739909,8.029132914089132e-13,1,8.029132914089132e-13,0.0,0.0022468000242952257
2025-04-23,C0,2025-04-23T23:00,2025-04-23T23:00,4950.000000000002,12.006123738085762,25.42660643794956,25.426606437948756,8.029132914089132e-13,1,8.029132914089132e-13,0.0,0.0021615000150632113
2025-04-24,C0,2025-04-24T00:00,,6000.000000000002,0.0,1139.6033655450153,1139.603365545014,1.3642420526593924e-12,1,1.3642420526593924e-12,0.0,0.015704800025559962
2025-04-24,C0,2025-04-24T01:00,2025-04-24T01:00,9750.000000000002,-36.228544263343,1114.883506424676,1114.8835064246748,1.1368683772161603e-12,1,1.1368683772161603e-12,0.0,0.016129800002090633
2025-04-24,C0,2025-04-24T02:00,2025-04-24T02:00,10050.0,26.154442454834452,1090.128848447356,1090.128848447355,9.094947017729282e-13,1,9.094947017729282e-13,0.0,0.013973500026622787
2025-04-24,C0,2025-04-24T03:00,2025-04-24T03:00,10050.0,4.642005527043125,1062.708931419439,1062.7089314194375,1.5916157281026244e-12,1,1.5916157281026244e-12,0.0,0.014022899995325133
2025-04-24,C0,2025-04-24T04:00,2025-04-24T04:00,10050.0,-20.80309927998053,1043.8935607264946,1043.893560726493,1.5916157281026244e-12,1,1.5916157281026244e-12,0.0,0.012371799995889887
2025-04-24,C0,2025-04-24T05:00,2025-04-24T05:00,10050.0,-19.999243274490937,1035.2522413774846,1035.2522413774832,1.3642420526593924e-12,1,1.3642420526593924e-12,0.0,0.012003399984678254
2025-04-24,C0,2025-04-24T06:00,2025-04-24T06:00,10009.40318632673,-1.174316726690904,1016.8791355959211,1016.8791355959198,1.2505552149377763e-12,1,1.2505552149377763e-12,0.0,0.012680100015131757
2025-04-24,C0,2025-04-24T07:00,2025-04-24T07:00,6349.549886572375,-46.03559910877101,994.7675203383386,994.7675203383375,1.1368683772161603e-12,1,1.1368683772161603e-12,0.0,0.011108400009106845
2025-04-24,C0,2025-04-24T08:00,2025-04-24T08:00,4268.487270323788,-50.79657526601255,936.9120192423542,936.9120192423525,1.7053025658242404e-12,1,1.7053025658242404e-12,0.0,0.010937999992165715
2025-04-24,C0,2025-04-24T09:00,2025-04-24T09:00,2380.163013465638,-14.321161185950444,890.2405907174832,890.2405907174816,1.5916157281026244e-12,1,1.5916157281026244e-12,0.0,0.01019780000206083
2025-04-24,C0,2025-04-24T10:00,2025-04-24T10:00,2186.624411403471,14.598243579311031,826.8535381933372,826.8535381933356,1.5916157281026244e-12,1,1.5916157281026244e-12,0.0,0.008903700014343485
2025-04-24,C0,2025-04-24T11:00,2025-04-24T11:00,3108.889539713211,-2.8624782127618573,756.8129324111732,756.8129324111716,1.5916157281026244e-12,1,1.5916157281026244e-12,0.0,0.009117500012507662
2025-04-24,C0,2025-04-24T12:00,2025-04-24T12:00,6160.824444453784,40.75980688416314,680.8267056206571,680.8267056206552,1.9326762412674725e-12,1,1.9326762412674725e-12,0.0,0.007529800001066178
2025-04-24,C0,2025-04-24T13:00,2025-04-24T13:00,9694.070439826015,-81.54448361391547,617.9536517455799,617.9536517455774,2.5011104298755527e-12,1,2.5011104298755527e-12,0.0,0.007065599987981841
2025-04-24,C0,2025-04-24T14:00,2025-04-24T14:00,10702.768298320176,-88.86117936771998,581.787307954112,581.7873079541097,2.2737367544323206e-12,1,2.2737367544323206e-12,0.0,0.006441000004997477
2025-04-24,C0,2025-04-24T15:00,2025-04-24T15:00,10686.304111641675,-153.3949166008682,532.2132981489335,532.2132981489319,1.5916157281026244e-12,1,1.5916157281026244e-12,0.0,0.006239300011657178
2025-04-24,C0,2025-04-24T16:00,2025-04-24T16:00,10800.000000000002,2.2195720939380976,448.9760501438307,448.97605014382924,1.4779288903810084e-12,1,1.4779288903810084e-12,0.0,0.005251099995803088
2025-04-24,C0,2025-04-24T17:00,2025-04-24T17:00,10800.000000000002,-4.072364576702853,338.2160774322295,338.21607743222796,1.5347723092418164e-12,1,1.5347723092418164e-12,0.0,0.004625100002158433
2025-04-24,C0,2025-04-24T18:00,2025-04-24T18:00,10800.000000000002,-0.02736845912863828,286.9394732801523,286.9394732801505,1.8189894035458565e-12,1,1.8189894035458565e-12,0.0,0.004511600011028349
2025-04-24,C0,2025-04-24T19:00,2025-04-24T19:00,9452.552346736311,17.737655142594008,229.5634564722138,229.56345647221173,2.0747847884194925e-12,1,2.0747847884194925e-12,0.0,0.0039197000151034445
2025-04-24,C0,2025-04-24T20:00,2025-04-24T20:00,4472.552893544892,-27.50197615287709,146.40431403789282,146.40431403789069,2.1316282072803006e-12,1,2.1316282072803006e-12,0.0,0.003279399999883026
2025-04-24,C0,2025-04-24T21:00,2025-04-24T21:00,1200.0000000000023,-14.7447406613652,87.67090723502902,87.67090723502722,1.8047785488306545e-12,1,1.8047785488306545e-12,-2.5263741715914672e-12,0.002683800004888326
2025-04-24,C0,2025-04-24T22:00,2025-04-24T22:00,1950.0000000000023,-32.717222472881815,53.69074009368822,53.690740093687445,7.744915819785092e-13,1,7.744915819785092e-13,0.0,0.0024599000171292573
2025-04-24,C0,2025-04-24T23:00,2025-04-24T23:00,4950.000000000002,-9.342838578384544,22.83168202620309,22.831682026202326,7.638334409421077e-13,1,7.638334409421077e-13,0.0,0.0019530999998096377
2025-04-25,C0,2025-04-25T00:00,,6000.000000000002,0.0,539.4173373492587,539.4173373492587,0.0,1,0.0,0.0,0.013102099997922778
2025-04-25,C0,2025-04-25T01:00,2025-04-25T01:00,6000.000000000002,-13.999061295659146,515.7251903107617,515.7251903107617,0.0,1,0.0,0.0,0.012489499989897013
