date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v1_total_cost_yuan,savings_vs_v1_yuan
2025-03-03,1.0,76357.92003653433,2746.442546560636,79104.36258309496,46752.99738799102,11298.334340647496,58051.33172863851,23321.284265635513,18890.24025516477,2656.171939290884,61.0,1.0,742.2145338014368,19.0,555.8353844434428,8700.000000000002,8700.0,62534.052181947125,4482.7204533086115
2025-03-04,1.0,78320.09349566014,329.16853845242764,78649.26203411257,48219.285134875994,1095.1016310482714,49314.38676592427,23171.646567311487,18769.033719522304,5047.191252990054,23.0,1.0,107.4140407628829,8.0,1634.0901476895444,8700.0,8700.0,50188.51199098679,874.1252250625257
2025-03-05,1.0,76480.653327227,85.04136033782707,76565.69468756483,47717.07111848398,352.0111200090545,48069.082238493036,20178.40051829001,18774.5044198149,9031.326572423059,14.0,1.0,6.6906662323992805,2.0,3315.0468862190482,8700.0,6000.00000000001,48997.515190394915,928.4329519018793
2025-03-06,1.0,77686.75431371067,166.16116103434618,77852.91547474502,48224.603103579924,566.7476426128551,48791.35074619278,21839.452366359288,18769.956416751033,8842.765391803427,16.0,1.0,39.585927232906556,3.0,3731.801024043575,6000.00000000001,4800.000000000005,48706.26149167017,-85.08925452260883
2025-03-07,1.0,38633.66291754169,129.5966776869138,38763.25959522861,19653.026333281476,404.57847933527626,20057.60481261675,21666.324389537232,14039.722755525163,10214.372427883198,13.0,1.0,81.14407767845421,6.0,1963.9583084325013,4800.000000000005,8700.000000000004,19737.01044629875,-320.59436631800054
2025-03-08,1.0,33810.94488083112,178.7472091393603,33989.69208997048,17642.616351605186,460.09591822016915,18102.712269825355,19052.119886719294,15432.217108242628,11306.649794827154,16.0,1.0,50.86305284905893,3.0,1474.4589346295575,8700.000000000004,8700.0,17760.687758256692,-342.024511568663
2025-03-09,1.0,77219.76420468357,245.060158932567,77464.82436361614,47414.88173464303,921.3624675950357,48336.244202238064,23177.289623722107,18773.604595214907,9727.61428510894,14.0,1.0,9.463176075799538,1.0,3319.7121178162524,8700.0,8700.0,47114.12528899563,-1222.1189132424333
2025-03-10,1.0,75477.85700321652,1360.8942514052621,76838.75125462178,46166.37412571788,3891.5733667968407,50057.94749251472,23309.308495636644,18880.539881465684,4367.911190450813,34.0,1.0,1035.3858859474014,15.0,2232.9675079803733,8700.0,8700.0,51493.26674854926,1435.3192560345342
2025-03-11,1.0,75481.65677470787,336.5618632263647,75818.21863793423,45941.246772206556,1250.3923506800688,47191.63912288663,23288.972828388134,18864.067990994386,7454.395000540486,25.0,1.0,59.45079708984247,4.0,3531.3745495911126,8700.0,8700.000000000004,47546.11962192884,354.4804990422126
2025-03-12,1.0,70586.87542055493,414.41682937886566,71001.2922499338,43770.10142038669,1243.7250288991324,45013.826449285814,18796.10091282084,18734.841739384883,8504.498393164513,28.0,1.0,35.50050299381515,4.0,3767.000118573873,8700.000000000004,4800.000000000001,46222.03095211803,1208.2045028322173
2025-03-13,1.0,73720.42494971643,2004.9944926653884,75725.41944238181,44864.23272658653,7985.5852209398645,52849.8179475264,22475.988975574157,18205.551070215068,3909.3635203560634,49.0,1.0,1015.979700228414,20.0,1612.7350918335126,4800.000000000001,4800.000000000002,57436.795496830084,4586.977549303687
2025-03-14,1.0,36147.75921383539,255.3682277997102,36403.12744163509,18354.269237712113,1030.0511514131092,19384.320389125223,20127.751235357013,12793.478500639181,13039.42872358393,21.0,1.0,44.19749983644476,4.0,715.8616024674294,4800.000000000002,8700.0,19573.663002263234,189.34261313801107
2025-03-15,1.0,32091.983470451945,626.8573786720045,32718.84084912395,16679.024500905845,2217.801885204177,18896.82638611002,19008.997512363465,15397.287985014405,8183.006171774892,38.0,1.0,31.988378293196433,3.0,704.6366955543297,8700.0,8700.0,21274.855068380017,2378.0286822699964
2025-03-16,1.0,73315.15723364976,827.5421472881767,74142.69938093793,44454.56373285138,3278.2337724678514,47732.79750531923,22315.68624004063,18075.705854432912,6551.672061996881,32.0,1.0,173.75266048916114,7.0,2623.3063355911495,8700.0,8700.0,46776.63229535205,-956.1652099671774
2025-03-17,1.0,72791.78080395372,201.88421843851668,72993.66502239223,44063.88411129029,759.7206534845001,44823.60476477479,22077.013434816796,17882.380882201604,10940.901036443704,14.0,1.0,8.398860985468234,1.0,4049.638676656701,8700.0,8700.000000000004,43575.56593767492,-1248.0388270998737
2025-03-18,1.0,70226.31425253257,1175.7010934681243,71402.0153460007,42254.28677446655,5690.3920817426715,47944.67885620922,21463.333270015242,17385.299948712345,6198.023658031134,35.0,1.0,32.18815041452808,1.0,817.4079785610878,8700.000000000004,8700.0,46028.47007274049,-1916.2087834687263
2025-03-19,1.0,64560.82798157047,673.2867931372541,65234.11477470772,39894.14930651229,3375.315434325578,43269.464740837866,16037.698320267284,17580.53563941684,7311.481643857275,21.0,1.0,0.0,0.0,1271.0946492583614,8700.0,3599.999999999621,43778.162096560955,508.69735572308855
2025-03-20,1.0,69885.79111179156,653.8562213355166,70539.64733312708,42228.12675705583,2542.349900326808,44770.476657382635,21842.874944473497,17692.728705023215,4180.539277010133,38.0,1.0,56.8357998016661,3.0,1028.1786940339898,3599.999999999621,3599.9999999999723,45646.08619984949,875.6095424668529
2025-03-21,1.0,36371.62479584264,363.03269414114686,36734.65748998379,18237.918730770776,1211.1415003293812,19449.060231100157,20995.035738077517,12415.97894784276,16122.13618308236,27.0,1.0,49.104837050928175,4.0,616.7004625072846,3599.9999999999723,8700.0,17950.827080584324,-1498.2331505158327
2025-03-22,1.0,31594.317492958664,394.35846392382393,31988.67595688249,16287.791253575024,1302.7309523563713,17590.522205931393,19000.0,15390.0,12497.476223549153,22.0,1.0,163.95758073336674,6.0,855.8202766849029,8700.0,8700.000000000002,19818.404380011692,2227.8821740802996
2025-03-23,1.0,68335.22038996742,746.731169667062,69081.95155963449,41185.757692636966,2767.6767436446494,43953.43443628162,21717.71996415104,17591.353170962342,6185.864649779108,34.0,1.0,211.29315976820362,7.0,1616.8381827054313,8700.000000000002,8700.000000000002,45022.80173692672,1069.367300645099
2025-03-24,1.0,68027.55711695389,702.2528715329054,68729.8099884868,40983.1636127776,2488.4954930240533,43471.65910580166,21591.079731294125,17488.77458234824,6629.007756207582,33.0,1.0,196.43245097474926,8.0,1368.1879757298889,8700.000000000002,8700.000000000002,42513.36068338066,-958.298422420994
2025-03-25,1.0,67516.56393039915,1382.8442289887787,68899.40815938792,40677.03163090013,4717.677020784687,45394.708651684814,21688.3566327754,17567.568872548076,3828.4956824939404,44.0,1.0,756.2698085988764,16.0,978.124907982253,8700.000000000002,8700.000000000005,48392.46754267855,2997.758890993733
2025-03-26,1.0,62593.16238465206,172.118910682797,62765.281295334855,38653.31693542084,473.04017427571944,39126.35710969655,15998.382688046295,17548.689977317503,8723.0337179394,13.0,1.0,31.95411721655125,2.0,2847.623823420377,8700.000000000005,3600.000000000003,40777.05665623184,1650.6995465352884
2025-03-27,1.0,67647.479705307,602.0527985590224,68249.53250386602,40761.361478934516,2073.851957047091,42835.213435981605,21647.645077280766,17534.592512597523,5419.490539182788,27.0,1.0,126.91854771304543,5.0,1729.9137429708805,3600.000000000003,3599.9999999998927,44950.95898128855,2115.7455453069488
2025-03-28,1.0,35656.16614675368,378.07113218750584,36034.23727894119,17685.681332516768,1424.7614706306176,19110.442803147387,20584.65097426388,12083.567289153649,16711.272827164288,24.0,1.0,5.747863482037246,2.0,675.8275730678838,3599.9999999998927,8700.0,17049.08078695023,-2061.3620161971558
2025-03-29,1.0,30922.00118035456,210.60626394450378,31132.607444299065,15672.863064746794,807.2197762806184,16480.08284102741,19000.0,15390.0,19815.39826096573,20.0,1.0,0.0,0.0,964.4989818312565,8700.0,8700.0,16958.916324855923,478.8334838285118
2025-03-30,1.0,64265.603498415745,897.3218241300532,65162.9253225458,38661.19015101426,3465.227564627509,42126.41771564177,21407.774436518495,17340.29729357998,5749.82847960728,35.0,1.0,512.9487139802211,13.0,1428.5561388020985,8700.0,8700.0,42082.04795598338,-44.369759658395196
2025-03-31,1.0,63574.08142695085,2085.1725234147334,65659.25395036559,38190.56292946306,7878.455955697061,46069.01888516012,21491.359104041814,17408.000874273872,4624.506237264302,46.0,1.0,1488.5093229231286,23.0,2403.881518219502,8700.0,8700.0,48423.79145712405,2354.7725719639275
2025-04-01,1.0,64358.5475993809,3273.4441751395852,67631.99177452049,38527.44454285568,9112.986079911507,47640.430622767184,21553.718071072657,17458.511637568852,3327.9338243500083,58.0,1.0,2739.901673493693,23.0,1610.0749157295124,8700.0,8700.000000000004,53391.690820520394,5751.26019775321
2025-04-02,1.0,59247.71227447872,3382.184686321509,62629.89696080023,36317.32507268973,13492.60260777851,49809.927680468245,15886.034389224791,17457.687855272085,3766.2150268475207,58.0,1.0,1733.467480839583,19.0,563.7044622168343,8700.000000000004,3600.0000000000027,58056.460031498595,8246.53235103035
2025-04-03,1.0,66585.40374115367,438.42627644802764,67023.8300176017,39719.22309732879,1717.4431814239379,41436.666278752724,21642.397934070963,17530.34232659748,7048.2441434615475,29.0,1.0,64.93245120692359,4.0,1285.4563297144368,3600.0000000000027,3600.000000000001,42780.628424674505,1343.9621459217815
2025-04-04,1.0,35145.35335184682,187.42822864192618,35332.78158048874,17347.368476335312,766.6317151123701,18114.00019144768,20157.691865489585,11737.730411046567,20482.017876045727,17.0,1.0,15.66239307803653,2.0,866.1293657351547,3600.000000000001,8700.0,16203.415247050893,-1910.584944396789
2025-04-05,1.0,30549.218157049803,523.1478157539493,31072.365972803753,15385.94684041222,2039.863107686795,17425.809948099017,18999.999999999996,15389.999999999998,15418.250989470422,29.0,1.0,284.9947934775222,9.0,1135.553376904856,8700.0,8700.0,22361.647877664203,4935.837929565187
2025-04-06,1.0,66410.95352963892,152.09618206812905,66563.04971170705,39413.83745553025,609.3197986019632,40023.15725413221,21675.122157207403,17556.848947337996,8034.700235170982,12.0,1.0,0.0,0.0,2342.573524931851,8700.0,8700.0,39466.8279333049,-556.3293208273099
2025-04-07,1.0,65854.1500518769,176.51087120015768,66030.66092307706,38986.154856837944,481.9390629320923,39468.09391977004,21609.596230036615,17503.772946329656,8682.118356036764,19.0,1.0,25.933926915195343,6.0,3043.702069546057,8700.0,8700.0,40732.052964065646,1263.9590442956032
2025-04-08,1.0,65722.5695041373,606.6180301891213,66329.18753432641,38903.68425597621,2791.8627760838917,41695.5470320601,21617.417749008793,17510.10837669712,7868.684545348073,36.0,1.0,26.351380122383944,4.0,1215.4625344077228,8700.0,8700.0,42266.883000391485,571.3359683313829
2025-04-09,1.0,58900.35835534668,1835.595898874853,60735.954254221535,35949.550966765855,6107.99739062767,42057.54835739353,15877.180520641929,17450.51622171996,3174.9789386329007,44.0,1.0,1349.4837361391528,19.0,871.5829434662444,8700.0,3600.0000000000045,52592.25480562957,10534.706448236044
2025-04-10,1.0,65751.57938019345,661.4001715071711,66412.97955170061,39054.85059673968,2979.7315037727208,42034.5821005124,21709.402068758674,17584.615675694527,7827.555258636475,31.0,1.0,105.02579708420353,7.0,1515.5403120184994,3600.0000000000045,3600.0000000000005,43566.95741426932,1532.375313756922
2025-04-11,1.0,34501.16457283582,402.3566441298667,34903.52121696569,16888.27755656682,1602.5538388431128,18490.831395409932,19862.77088753324,11498.844418901925,21222.944581667703,26.0,1.0,105.20299062376625,6.0,1184.9001370631472,3600.0000000000005,8700.0,16766.9297737706,-1723.901621639332
2025-04-12,1.0,30096.071356041208,160.86660552046303,30256.93796156167,15054.472005882864,683.7671799960133,15738.239185878878,18999.999999999996,15390.0,17621.777411561678,9.0,1.0,19.973713363600382,2.0,1722.1107409414776,8700.0,8700.0,17987.702119457303,2249.462933578425
2025-04-13,1.0,64984.92839902231,305.3315130947683,65290.25991211708,38401.724379286265,1379.892191136067,39781.61657042233,21532.910534408824,17441.657532871148,6922.6484272460675,27.0,1.0,6.479528701144773,3.0,2035.1844969977267,8700.0,8700.000000000002,42807.48506898168,3025.86849855935
2025-04-14,1.0,64568.85266376129,274.5609270853302,64843.41359084662,38077.929112237376,1220.0483232019467,39297.97743543932,21330.213646963246,17277.473054040227,8262.641197923598,22.0,1.0,0.0,0.0,1805.4202139510846,8700.000000000002,8700.000000000002,39624.36952999136,326.3920945520367
2025-04-15,1.0,64593.1872300765,94.77425131502275,64687.961481391525,38205.43056836207,428.6498228473046,38634.080391209376,21466.475464050895,17387.845125881224,10469.902309888523,9.0,1.0,47.848924205252615,3.0,3983.5869329940015,8700.000000000002,8700.0,40948.88018739402,2314.7997961846413
2025-04-16,1.0,56411.12576050818,686.2529867115965,57097.37874721977,34547.692696626655,2296.382156023471,36844.07485265013,14025.779778543449,17030.881620620195,4322.888639296524,34.0,1.0,359.3299986539572,9.0,1304.6964801468248,8700.0,2399.999999999997,45569.875828825214,8725.800976175087
2025-04-17,1.0,62256.96071154632,280.08151082755205,62537.04222237387,36997.68890468174,1181.127745132578,38178.81664981431,20585.885186553372,16674.567001108226,5757.381686928732,23.0,1.0,124.08144694508569,6.0,1463.2399191857958,2399.999999999997,2400.0000000000027,40887.83347646245,2709.0168266481414
2025-04-18,1.0,35257.80131063867,206.12444331397,35463.925753952644,17077.99769205933,614.5453143156446,17692.543006374974,20870.07363346216,11234.759643104355,19474.494580261504,17.0,1.0,57.84329051002953,5.0,1056.1728649023369,2400.0000000000027,8700.000000000002,16574.54743528673,-1117.9955710882423
2025-04-19,1.0,29103.74962170868,256.88485007237824,29360.63447178106,14433.81035234255,781.5810880224172,15215.391440364967,18999.999999999996,15390.0,18965.955221781063,11.0,1.0,24.06388604421636,1.0,1064.7695775148982,8700.000000000002,8700.0,15180.900421461072,-34.491018903894656
2025-04-20,1.0,61814.73144195273,434.85828659128083,62249.589728544015,36540.14811525391,1764.5291892502066,38304.67730450413,20799.79366023052,16847.83286478672,6339.884049766885,24.0,1.0,77.57233469723398,6.0,1356.379918589851,8700.0,8700.0,40934.931130969766,2630.2538264656396
2025-04-21,1.0,61589.531866203506,308.570865238847,61898.102731442355,36307.52940651167,1029.979658014114,37337.50906452578,20794.781109318203,16843.772698547742,9430.18393733856,25.0,1.0,78.91550329178632,4.0,2413.2878593630744,8700.0,8700.0,37072.66248597594,-264.84657854984107
2025-04-22,1.0,60953.583801929075,619.3120233752561,61572.89582530433,36197.3030132423,1961.9543799257015,38159.257393168,20491.073564810464,16597.769587496474,5526.662531323674,29.0,1.0,267.1192571945553,9.0,1778.4006763436912,8700.0,8700.0,41319.27407774113,3160.016684573129
2025-04-23,1.0,54523.63540420069,334.8755860601961,54858.51099026089,33362.12748907221,1110.4496458769008,34472.57713494912,13536.880915142923,16634.87354126577,6556.586899717072,23.0,1.0,136.25899475964917,9.0,2367.1397019062683,8700.0,2399.999999999998,40409.01519811607,5936.438063166948
2025-04-24,1.0,60416.687096254,119.22688756979267,60535.91398382379,35803.83391665235,524.9606332868235,36328.79454993918,20479.799853269014,16588.637881147897,9554.64531170267,17.0,1.0,21.9621512078658,4.0,3040.4333311272167,2399.999999999998,2400.0000000000005,35646.63969403098,-682.1548559082003
2025-04-25,1.0,34105.5346040747,191.48044339198648,34297.01504746669,16261.372085775245,715.6778215219139,16977.049907297158,20349.88185780734,10813.404304823944,22760.179844483297,15.0,1.0,109.28830670294883,6.0,936.5727193211525,2400.0000000000005,8700.0,15590.335844336665,-1386.7140629604928
2025-04-26,1.0,28034.525024154496,372.1320808659026,28406.6571050204,13646.007554206499,1358.6573581824564,15004.664912388957,19000.0,15390.0,24726.463471687064,25.0,1.0,80.90270475720445,5.0,1249.8698489679105,8700.0,8700.0,19453.854174213833,4449.189261824877
2025-04-27,1.0,57323.340456883816,1103.9943766501199,58427.33483353393,33817.4640944689,4665.244043835497,38482.7081383044,20252.244982083164,16404.318435487367,6005.9371036048,36.0,1.0,53.394727427477164,4.0,909.3224923909163,8700.0,8700.0,41023.69874426167,2540.9906059572677
2025-04-28,1.0,57415.79763243956,5530.874262062678,62946.67189450224,33972.55881125893,20286.847755928684,54259.406567187616,20254.384175688672,16406.051182307823,2476.371584454722,64.0,1.0,4315.060128282858,36.0,1018.1110804899131,8700.0,8700.0,64773.27538906665,10513.868821879034
2025-04-29,1.0,59288.18134961121,579.4063838822794,59867.587733493485,35059.15839869186,2442.2592291494375,37501.4176278413,19667.57514724624,15930.735869269456,8697.534738850038,18.0,1.0,3.5413177786554115,3.0,2832.3886226853174,8700.0,8700.0,37779.75764530526,278.340017463961
2025-04-30,1.0,51984.08433914275,934.2283360780573,52918.312675220805,31986.96486935503,3211.933957460941,35198.898826815974,12502.869099057356,15797.323970236459,7955.913113066573,34.0,1.0,663.237669968795,15.0,2462.3085254582375,8700.0,2400.000000000001,40615.82561002904,5416.9267832130645
2025-05-01,1.0,58568.23502587691,2626.14581444269,61194.380840319594,34886.63750303692,12220.093208736887,47106.73071177382,19399.276279716316,15713.413786570218,6497.139547173501,63.0,1.0,157.39167982629328,4.0,427.81278382211934,2400.000000000001,2400.0,51871.72493493466,4764.994223160844
2025-05-02,1.0,33981.98794711951,3265.0720170313766,37247.05996415089,16363.642663167435,14462.106382368558,30825.74904553599,19987.331141743794,10519.738224812474,13489.146963886227,74.0,1.0,1188.889656753709,24.0,36.51069041885182,2400.0,8700.0,42568.6056020142,11742.856556478207
2025-05-03,1.0,28871.886154790103,1369.620174944072,30241.506329734177,14386.105343320634,6996.229087316139,21382.334430636773,18999.999999999996,15389.999999999998,17764.33467973418,36.0,1.0,131.0807742531913,5.0,504.3237806149309,8700.0,8700.000000000002,30373.49541699394,8991.160986357168
2025-05-04,1.0,63102.86275561037,1253.588029518923,64356.45078512929,37562.893538117554,5672.148602216744,43235.04214033429,20175.89367838592,16342.473879492602,8788.363652902635,51.0,1.0,326.94595603650953,14.0,3464.053643415486,8700.000000000002,8700.0,50016.02005951274,6780.977919178447
2025-05-05,1.0,64145.38911650079,1584.7224381375381,65730.11155463832,38246.7028882428,7105.08942493161,45351.79231317441,19736.60887785755,15986.653191064615,6904.149067845396,48.0,1.0,229.64291017615164,8.0,620.6389190344597,8700.0,8700.0,59559.13526160844,14207.34294843403
2025-05-06,1.0,63852.472049590804,1283.636456893765,65136.10850648457,38374.161046989095,4986.955072046712,43361.1161190358,19972.90848952557,16178.05587651571,8471.173526808041,38.0,1.0,486.1229359586804,8.0,733.9231101037742,8700.0,8700.0,55806.176174708235,12445.060055672431
2025-05-07,1.0,58124.84288491183,780.349903072773,58905.192787984604,36033.73535597613,3753.6036479161003,39787.33900389223,13693.775968733005,16761.958534673733,6905.5294039253295,34.0,1.0,0.0,0.0,1572.9068314496267,8700.0,2400.0000000000045,56332.99593902258,16545.656935130348
2025-05-08,1.0,66901.78627954861,712.6702818632133,67614.45656141183,40826.328059457046,2812.5836984186985,43638.91175787574,21412.056073724558,17343.765419716878,7719.653507404156,20.0,1.0,253.0127697290991,7.0,2781.046994699491,2400.0000000000045,2400.000000000018,53945.43868953237,10306.526931656626
2025-05-09,1.0,37771.61536363838,133.16420370349465,37904.77956734188,19648.487289763478,417.18244060109527,20065.669730364574,20408.31733584525,10860.737042034667,19857.81342353129,10.0,1.0,0.0,0.0,1094.0092245088658,2400.000000000018,8700.0,22227.7372529794,2162.067522614827
2025-05-10,1.0,31804.709808318767,286.1919009684822,32090.90170928725,17087.01397720695,940.6814386291976,18027.695415836144,19000.722470914407,15390.58520144067,16359.719156480176,18.0,1.0,142.1170508760547,8.0,1506.466252120581,8700.0,8700.0,29678.861543218358,11651.166127382214
2025-05-11,1.0,67722.49817024102,371.0049720752723,68093.50314231629,41021.605530376866,1407.213151466905,42428.818681843775,21334.632701060866,17281.052487859302,8555.8438457814,27.0,1.0,51.23935299193431,5.0,2804.7511188276644,8700.0,8700.0,52951.692291061176,10522.8736092174
2025-05-12,1.0,68727.9956937135,560.0329077228208,69288.02860143632,41580.11234751766,1538.2960565699088,43118.40840408757,21831.803171782976,17683.76056914421,13208.790765464217,16.0,1.0,431.45445209614013,6.0,6736.8517029757295,8700.0,8700.0,47208.13940640309,4089.7310023155223
2025-05-13,1.0,67700.03524935362,94.00979854868172,67794.0450479023,40947.45710764834,312.86494953519315,41260.32205718353,21066.41849024621,17063.798977099428,10662.212768088846,9.0,1.0,36.2027995582132,2.0,2828.0106246169607,8700.0,8700.000000000002,43207.86559024017,1947.5435330566397
2025-05-14,1.0,60999.76980080357,185.18966544658107,61184.959466250155,38125.272302705154,586.6816582703742,38711.95396097552,13893.234186635575,16923.519691174813,11201.09618745606,11.0,1.0,3.9569948545863554,1.0,3666.494793416428,8700.000000000002,2400.000000000001,43900.181540125704,5188.227579150182
2025-05-15,1.0,68015.17433557706,329.4796165660893,68344.65395214316,41507.347493545545,1258.9945590780699,42766.342052623615,20817.67105651027,16862.31355577332,11624.238168072869,16.0,1.0,39.32041784445323,2.0,3714.714772084674,2400.000000000001,2400.0,43512.12504657661,745.7829939529984
2025-05-16,1.0,37640.836745864966,107.74720813922856,37748.58395400419,19728.494322042934,294.0952364709918,20022.589558513926,20012.754274216437,10540.330962115313,25560.654108569743,7.0,1.0,25.694060784313706,1.0,2058.368360618878,2400.0,8700.0,19273.7230030742,-748.8665554397267
2025-05-17,1.0,31574.940354455473,514.0118971283819,32088.952251583854,17016.54242438037,1903.9051660719988,18920.44759045237,19000.472026727504,15390.382341649278,18030.063483172293,17.0,1.0,293.33954288722236,7.0,2019.9524724005032,8700.0,8700.0,29091.538195100176,10171.090604647805
2025-05-18,1.0,65181.90660079736,720.5226246032767,65902.42922540064,39694.57311045878,2007.8028801063233,41702.37599056511,19417.53291193699,15728.20165866896,8536.929872132612,22.0,1.0,428.50407835523583,6.0,2399.325761921682,8700.0,8700.0,46300.104698561765,4597.728707996655
2025-05-19,1.0,65163.94265019406,156.18630363111686,65320.12895382518,39421.33070232555,912.5577745390804,40333.888476864624,19597.656934205115,15874.102116706144,14081.357586326207,10.0,1.0,8.073304505291844,1.0,2898.788565350703,8700.0,8700.0,41075.16681302213,741.2783361575057
2025-05-20,1.0,64046.218596504135,667.0164807766087,64713.23507728074,38772.28458630145,2475.221304789468,41247.50589109092,19620.837460275685,15892.878342823302,6457.88114316169,23.0,1.0,448.3891144737115,17.0,2198.3311470973595,8700.0,8700.0,50340.842145936214,9093.336254845293
2025-05-21,1.0,56648.7611598979,660.7738003590698,57309.53496025697,35636.35327197243,2479.8442545863254,38116.19752655875,11716.31586603686,15565.215851489857,9795.819662376627,22.0,1.0,157.76400795029383,5.0,2713.8982035145586,8700.0,1950.0,46854.17000863618,8737.972482077428
2025-05-22,1.0,63709.88232846208,174.87316567217528,63884.75549413425,38807.67709709658,634.856381107641,39442.53347820422,19014.442639541543,15401.698538028653,9455.380575954696,10.0,1.0,45.117049625890616,2.0,2306.17875953242,1950.0,1950.0,39969.71851377801,527.1850355737915
2025-05-23,1.0,36575.907050815484,168.4296815276446,36744.33673234313,18848.84197668368,496.8558744898854,19345.69785117357,19839.535142082186,9995.02346508657,20478.876172014177,11.0,1.0,50.16400098603208,1.0,952.3501515669341,1950.0,8700.0,22308.92921286482,2963.2313616912506
2025-05-24,1.0,30674.117748178334,147.41641538548316,30821.534163563818,16388.215039838647,396.13761701863484,16784.35265685728,19000.000000000004,15390.0,23457.032780230482,16.0,1.0,0.0,0.0,1566.1230654315418,8700.0,8700.000000000002,18116.71234566901,1332.3596888117281
2025-05-25,1.0,62412.904251561915,170.37706239260794,62583.281313954525,37971.43212966116,757.2238831747189,38728.656012835876,18686.927078190227,15136.410933334088,10487.754985765043,15.0,1.0,15.68387248980116,4.0,2372.8774516045346,8700.000000000002,8700.0,38838.000805111966,109.34479227608972
2025-05-26,1.0,60968.49610761525,2483.2189138373474,63451.7150214526,37133.28091982873,8879.462326912695,46012.743246741426,18911.887061977664,15318.628520201906,5278.623529676837,37.0,1.0,1752.5848000206795,16.0,1182.634504361477,8700.0,8700.0,53925.3060609143,7912.562814172874
2025-05-27,1.0,62502.51248617453,124.80552101498301,62627.31800718951,37918.58485325725,318.0766920717255,38236.66154532898,18857.713460727566,15274.747903189329,9653.985149651271,13.0,1.0,59.21603337469173,5.0,2329.2870562433022,8700.0,8700.000000000002,40560.072399985176,2323.4108546561984
2025-05-28,1.0,54311.46066421617,1487.8471726542982,55799.30783687047,34332.25947665662,4673.351655468545,39005.61113212516,11136.566105512558,15095.618545465175,7484.53617682308,33.0,1.0,1105.4320194442892,15.0,1089.6794482704488,8700.000000000002,1950.0,48454.738987317374,9449.127855192215
2025-05-29,1.0,62354.59692124831,1040.054418778785,63394.65134002709,37751.359697451495,4196.1949625766765,41947.554660028174,19049.490749743596,15430.087507292312,5665.124597575808,40.0,1.0,399.2229329329034,14.0,932.3719001870552,1950.0,1950.000000000002,52002.2137604328,10054.659100404628
2025-05-30,1.0,36285.600836188605,488.4599040108663,36774.06074019947,18391.619053707203,1968.1528932534818,20359.771946960685,20150.235348327413,10246.690632145206,20274.282757350593,20.0,1.0,23.9500592183183,2.0,1160.5668444174999,1950.000000000002,8700.000000000002,24765.91216059181,4406.140213631126
2025-05-31,1.0,30487.136312521383,520.4069369635092,31007.543249484894,16063.637233944055,1811.9016914321073,17875.53892537616,18999.99999999999,15389.999999999993,19008.3616994849,22.0,1.0,152.36160710995762,4.0,1217.350668119857,8700.000000000002,8700.0,25792.372926063257,7916.834000687097
2025-06-01,1.0,64548.185935729576,11481.318987513396,76029.50492324297,38847.60922649457,44326.551523771544,83174.16075026612,20062.21952283126,16250.397813493317,992.8569139050259,115.0,1.0,5763.5329450322415,37.0,779.3136193145723,8700.0,8700.0,107608.93045895154,24434.769708685417
2025-06-02,1.0,67613.71394176109,8339.997846305585,75953.71178806668,40671.549740242735,33663.223845937384,74334.77358618012,20691.95703643049,16760.4851995087,3381.4325011448864,114.0,1.0,2222.1594373216394,24.0,1412.8884612232803,8700.0,8700.0,98255.40557332608,23920.631987145956
2025-06-03,1.0,70251.48578648007,3985.186397537268,74236.67218401734,42500.55708714058,16421.409497760906,58921.966584901485,21602.94297202585,17498.383807340935,1939.7461859990958,88.0,1.0,572.3077564726557,10.0,421.80049423232254,8700.0,8700.0,88851.85359687329,29929.887011971805
2025-06-04,1.0,66837.98032427127,3646.8772056577,70484.85752992897,42067.21244988162,13064.372542959673,55131.58499284129,14833.275693251222,17684.95331153349,3691.274331544565,73.0,1.0,1552.448890222399,16.0,2021.1390642217957,8700.0,2400.0,85513.93157869684,30382.346585855543
2025-06-05,1.0,76901.4906415957,2250.794959113982,79152.28560070967,47437.28992449301,8473.327570493262,55910.61749498627,22333.333333333336,18090.000000000004,3759.6342507096797,66.0,1.0,430.3949259648832,11.0,1361.2857351371422,2400.0,2400.000000000002,88676.57313115154,32765.955636165272
2025-06-06,1.0,41748.277544860495,2803.7519056821366,44552.02945054263,22486.018184248125,11208.332767237776,33694.3509514859,20505.400897032767,10939.374726596541,4131.007880106401,70.0,1.0,808.7795373385588,22.0,532.784972657113,2400.000000000002,8700.0,72130.83388831464,38436.48293682873
2025-06-07,1.0,39079.63703563196,928.5391827270499,40008.17621835901,21960.33364709152,3519.473143298642,25479.806790390165,17283.973541084346,14000.018568278325,5597.708078886326,36.0,1.0,337.02305524599035,11.0,955.4733914377845,8700.0,8700.0,59323.55105069008,33843.74426029992
2025-06-08,1.0,90116.97531631119,15.863524517323981,90132.83884082851,57047.17180851424,54.03514515207761,57101.20695366632,24566.06756106519,19898.514724462802,20280.362737559455,3.0,1.0,2.062931306751125,1.0,8714.201936377907,8700.0,8700.0,57860.90054909306,759.6935954267392
