date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-02-01,1,39127.06366112996,73.6686984037317,39200.73235953369,21172.932150448636,339.2030305785151,21512.13518102715,12590.789751417024,16813.539698647786,9045.306373431124,6,1,13.937608876378022,1,2155.1445219068073,8550.0,1200.0000000000036
2025-02-02,1,92782.59362478415,15.637103422043538,92798.2307282062,58654.25440745065,74.39463178326386,58728.64903923391,24833.333333333332,20115.000000000004,9723.619444872858,2,1,0.0,0,2545.6315063148036,1200.0000000000036,1200.0000000000002
2025-02-03,1,91954.22806000957,55.171019250674135,92009.39907926024,58069.929718398234,206.97394865311549,58276.90366705135,24724.61557473965,20026.93861553912,7094.805620059713,7,1,11.064681736468401,2,2289.86167725369,1200.0000000000002,1200.000000000001
2025-02-04,1,91733.1996026219,484.08143055380236,92217.2810331757,57867.24879917919,1862.997096989218,59730.24589616841,24631.744084474045,19951.712708423976,6342.38570712563,19,1,149.34506458086213,4,1278.2777699669125,1200.000000000001,1199.9999999999998
2025-02-05,1,91020.38326630004,217.33824648869788,91237.72151278873,57389.76868233434,808.4329112294952,58198.201593563834,24425.898168879863,19784.97751679269,5848.37387736822,11,1,111.89585672907992,4,1192.0550361503765,1199.9999999999998,1200.0
2025-02-06,1,91355.60824709479,148.34310138575677,91503.95134848055,57679.31657836058,682.4204722858943,58361.73705064647,24523.973221160093,19864.418309139677,6573.33921979346,12,1,34.801896853621884,2,1811.8515253308037,1200.0,1200.0000000000005
2025-02-07,1,45270.70147114753,82.88370070828915,45353.58517185582,23424.124339062855,481.1470266257303,23905.271365688586,20396.04180648481,16520.793863252697,9672.657561957041,9,1,0.0,0,1369.5387111085415,1200.0000000000005,1200.0
2025-02-08,1,43408.55883082272,131.11122399550155,43539.67005481823,22439.08791969197,820.8045423048342,23259.892461996802,20566.76571065574,16659.08022563115,8054.821853126966,10,1,32.7232112573613,3,2084.1469245681124,1200.0,1199.9999999999995
2025-02-09,1,88155.68472790606,636.32730619396,88792.01203410001,55385.32341831379,1962.0444289707132,57347.367847284506,24416.64933945969,19777.48596496235,4597.432692936008,17,1,396.1039043152192,6,1220.603245021126,1199.9999999999995,1199.999999999999
2025-02-10,1,88537.01418655945,55.49132795129094,88592.50551451073,55664.542811918895,250.34990502238372,55914.89271694128,24530.12454504524,19869.400881486647,9605.14426761881,8,1,5.82994068298467,1,3632.90817887483,1199.999999999999,1199.9999999999982
2025-02-11,1,87494.95746209426,71.71021941855636,87566.66768151282,54855.89595604644,361.689238229453,55217.585194275896,24518.55057100921,19860.02596251746,7687.545939687729,8,1,0.4585150809316474,1,2372.35879893141,1199.9999999999982,1200.0000000000014
2025-02-12,1,86308.1712273296,251.72126232902042,86559.89248965862,54040.10472970531,1047.3627162843982,55087.4674459897,24315.790534206346,19695.790332707144,6673.156154826087,18,1,0.0,0,2340.814184401605,1200.0000000000014,1200.000000000003
2025-02-13,1,85533.72461138728,143.35859385586718,85677.08320524315,53569.565672665085,510.3259031246506,54079.89157578974,24318.86816124258,19698.283210606493,9727.01923794039,16,1,24.2081147707406,5,4033.9918903183097,1200.000000000003,1200.0
2025-02-14,1,37665.42488269436,743.8622466010559,38409.287129295415,19561.651525561254,2336.2479022604116,21897.899427821667,19415.396002502413,15726.47076202696,4918.560072153294,36,1,505.57724583685837,15,1257.070810158293,1200.0,1199.9999999999995
