date,variant,alpha,base_planned_cost_yuan,margin_purchase_cost_yuan,purchase_kwh,margin_kwh,reserve_segments
2025-02-25,dp_closed,0.8,45994.99911687866,1446.2668849950905,76191.30825969928,1787.575100633455,54
2025-02-26,greedy_closed,0.8,45376.32675492013,1434.750565619274,75157.31477187248,1774.4004171933425,0
2025-02-26,dp_fixed,0.8,45376.32675492013,1434.750565619274,75157.31477187248,1774.4004171933425,54
2025-02-26,dp_closed,0.8,45376.32675492013,1434.750565619274,75157.31477187248,1774.4004171933425,54
2025-02-27,greedy_closed,0.8,45068.193010644914,1454.4643922076468,74736.55490585345,1784.2612379655225,0
2025-02-27,dp_fixed,0.8,45068.193010644914,1454.4643922076468,74736.55490585345,1784.2612379655225,54
2025-02-27,dp_closed,0.8,45068.193010644914,1454.4643922076468,74736.55490585345,1784.2612379655225,54
2025-02-28,greedy_closed,0.8,16934.397041112446,1440.8173439100601,34709.79956992476,1769.1565595996383,0
2025-02-28,dp_fixed,0.8,16934.397041112446,1440.8173439100601,34709.79956992476,1769.1565595996383,46
2025-02-28,dp_closed,0.8,16934.397041112446,1440.8173439100601,34709.79956992476,1769.1565595996383,46
2025-03-01,greedy_closed,0.8,16725.892406211977,1476.1229472078016,34378.987021368725,1820.5242433148826,0
2025-03-01,dp_fixed,0.8,16725.892406211977,1476.1229472078016,34378.987021368725,1820.5242433148826,44
2025-03-01,dp_closed,0.8,16725.892406211977,1476.1229472078016,34378.987021368725,1820.5242433148826,44
2025-03-02,greedy_closed,0.8,43872.02494979819,1496.4680030394334,73133.3134216703,1843.8401701850562,0
2025-03-02,dp_fixed,0.8,43872.02494979819,1496.4680030394334,73133.3134216703,1843.8401701850562,49
