date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,difference_vs_v2b_yuan
2025-04-06,1,66410.95352963892,152.09618206812905,66563.04971170705,39422.18745553025,609.3197986019632,40031.50725413221,21675.1221572074,17556.848947337992,8034.700235170979,12,1,0.0,0,2342.5735249318495,6000.0,6000.0,40031.50725413221,0.0
2025-04-07,1,65854.1500518769,176.51087120015768,66030.66092307706,38994.50485683795,481.9390629320923,39476.44391977004,21609.596230036615,17503.772946329656,8682.118356036763,19,1,22.133027013892615,5,3043.702069546057,6000.0,6000.0,39476.44391977004,0.0
2025-04-08,1,65722.5695041373,606.6180301891214,66329.18753432641,38912.034255976214,2791.862776083892,41703.8970320601,21617.417749008793,17510.10837669712,7868.684545348072,36,1,24.357746854848983,3,1215.4625344077228,6000.0,6000.000000000001,41703.8970320601,0.0
2025-04-09,1,64567.02502201335,1835.595898874853,66402.6209208882,38357.33430009919,6107.99739062767,44465.33169072686,21543.847187308595,17450.51622171996,3174.978938632901,44,1,1366.3631992987794,22,871.5829434662444,6000.000000000001,6000.000000000004,44465.33169072687,-7.275957614183426e-12
2025-04-10,1,65751.57938019345,661.4001715071707,66412.97955170061,39037.700596739676,2979.73150377272,42017.4321005124,21709.402068758674,17584.615675694527,7827.555258636473,31,1,102.6883533416053,7,1515.5403120184978,6000.000000000004,6000.000000000002,42017.4321005124,0.0
2025-04-11,1,29183.61099050627,468.19674137480524,29651.807731881076,14650.545873058034,1761.4589135437718,16412.004786601807,16000.000000000002,12960.000000000002,21295.15756521441,27,1,136.9358759789825,5,1237.0356351747407,6000.000000000002,6000.0,16253.099711901148,158.9050747006586
2025-04-12,1,29526.071356041208,160.86660552046308,29686.93796156167,14847.18083076083,683.7671799960134,15530.948010756842,15999.999999999996,12960.0,17621.777411561674,9,1,7.1342550861954805,1,1586.5586823397812,6000.0,6000.000000000001,15530.948010756842,0.0
2025-04-13,1,64984.92839902231,305.3315130947685,65290.25991211708,38410.07437928626,1379.8921911360674,39789.96657042234,21532.910534408824,17441.657532871148,6922.648427246068,27,1,4.718066192920105,2,2035.1844969977267,6000.000000000001,6000.000000000002,39789.96657042234,0.0
2025-04-14,1,64568.85266376129,274.5609270853303,64843.41359084662,38086.279112237375,1220.048323201947,39306.32743543932,21330.213646963246,17277.473054040227,8262.641197923598,22,1,57.40614572970139,2,1805.4202139510846,6000.000000000002,6000.000000000002,39306.32743543932,0.0
2025-04-15,1,64593.1872300765,94.77425131502275,64687.961481391525,38213.78056836207,428.6498228473046,38642.430391209375,21466.475464050895,17387.845125881224,10469.90230988852,9,1,47.848924205252615,3,3983.5869329940015,6000.000000000002,6000.0,38642.430391209375,0.0
