date,variant,initial_soc_kwh,rho,objective,seconds,recovery_error,emergency_charging_slots
2025-02-01,greedy_closed,6000.0,0.9729222695628021,29265.990905180322,0.37705909996293485,7.275957614183426e-12,83
2025-02-01,dp_closed,6000.0,0.9729222695628021,29265.990905180322,0.38396830001147464,7.275957614183426e-12,83
2025-02-02,greedy_closed,6399.993174039125,0.9734740196876224,65246.21811318075,0.4771277999971062,7.275957614183426e-12,100
2025-02-02,dp_closed,6399.993174039125,0.9734740196876224,65246.21811318075,0.47733980003977194,7.275957614183426e-12,100
2025-02-03,greedy_closed,6564.876866148589,0.9656111461030065,64583.49480005112,0.5728772999718785,1.0913936421275139e-10,100
2025-02-03,dp_closed,6564.876866148589,0.9656111461030065,64583.49480005112,0.575983399990946,1.0913936421275139e-10,100
2025-02-04,greedy_closed,6916.60562179366,0.9592246375854695,64356.95947128303,0.5006620999774896,3.637978807091713e-11,98
2025-02-04,dp_closed,6916.60562179366,0.9592246375854695,64356.95947128303,0.5032483999966644,3.637978807091713e-11,98
2025-02-05,greedy_closed,6957.1321159523795,0.9554713090755867,62849.30600944876,0.48051860003033653,2.1827872842550278e-11,101
2025-02-05,dp_closed,6957.1321159523795,0.9554713090755867,62849.30600944876,0.4810148000251502,2.1827872842550278e-11,101
2025-02-06,greedy_closed,6811.37899765332,0.9525459484633293,62360.09645253655,0.3822863000095822,5.820766091346741e-11,120
2025-02-06,dp_closed,6811.37899765332,0.9525459484633293,62360.09645253655,0.3850664999918081,5.820766091346741e-11,120
2025-02-07,greedy_closed,6774.984265432543,0.9492635999714211,24858.81581799824,0.3842814000090584,0.0,84
2025-02-07,dp_closed,6774.984265432543,0.9492635999714211,24858.81581799824,0.38494570000329986,0.0,84
2025-02-08,greedy_closed,5708.558220345236,0.9492478197843063,23801.603274640293,0.6222833999781869,1.4551915228366852e-11,70
2025-02-08,dp_closed,5708.558220345236,0.9492478197843063,23801.603274640293,0.6440411999938078,1.4551915228366852e-11,70
2025-02-09,greedy_closed,5830.71233526164,0.9476778440050606,56811.46047051011,1.145301099983044,2.9103830456733704e-11,85
2025-02-09,dp_closed,5830.71233526164,0.9476778440050606,56811.46047051011,1.1467800000100397,2.9103830456733704e-11,85
2025-02-10,greedy_closed,6479.759049548944,0.92904280709686,56683.67740540884,0.9597697000135668,1.4551915228366852e-11,82
2025-02-10,dp_closed,6479.759049548944,0.92904280709686,56683.67740540884,0.963375499995891,1.4551915228366852e-11,82
2025-02-11,greedy_closed,6812.704866589507,0.8879327283537991,55877.23191912362,1.0575138999847695,8.003553375601768e-11,82
2025-02-11,dp_closed,6812.704866589507,0.8879327283537991,55877.23191912362,1.0695075999828987,8.003553375601768e-11,82
2025-02-12,greedy_closed,10385.253489243822,0.8808306704270775,51994.122320922834,0.9063848000369035,0.0,51
2025-02-12,dp_closed,10385.253489243822,0.8808306704270775,51994.122320922834,0.9045069999992847,0.0,51
2025-02-13,greedy_closed,10378.252898566578,0.8793676873732122,50344.6304944969,1.314200599968899,2.1827872842550278e-11,61
2025-02-13,dp_closed,10378.252898566578,0.8793676873732122,50344.6304944969,1.3099969999748282,2.1827872842550278e-11,61
